國喬,	1312
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.30,159.50,128.88,7.42,14.88,24.52,7.28,10.81,8.93,1.31,46.32,5.39,13.11
2001,61.13,65.11,47.32,5.66,10.36,35.23,-10.75,-27.05,-27.93,-3.10,6.47,1.48,8.99
2003,68.20,101.83,78.49,5.93,14.08,25.92,-6.64,-22.84,-12.27,-1.92,30.24,4.98,6.75
2004,60.71,96.67,62.63,9.27,14.96,24.39,8.26,20.18,7.22,1.56,49.23,8.44,8.21
2005,51.49,113.13,76.01,9.19,14.02,26.03,2.96,4.48,2.02,0.40,35.80,4.39,9.94
2006,48.26,127.43,92.69,8.23,15.62,23.36,7.09,12.75,6.36,1.38,33.46,4.47,11.64
2007,46.12,179.59,143.77,9.26,16.08,22.69,7.92,13.57,6.67,1.82,18.91,3.00,15.22
2008,51.37,63.55,52.98,11.56,16.86,21.64,-13.32,-27.17,-16.76,-3.28,2.32,0.65,9.72
2009,29.31,110.24,72.78,12.32,17.72,20.59,16.93,27.50,20.02,3.31,48.62,5.23,13.31
2010,27.05,111.68,55.22,12.15,15.62,23.36,12.18,16.78,12.57,2.31,30.88,2.36,14.47
2011,28.85,98.02,58.26,13.57,15.71,23.23,6.18,8.40,5.77,1.23,49.72,2.55,14.65
2012,30.21,103.13,43.72,11.20,10.97,33.27,8.90,12.49,9.91,1.92,17.27,-0.01,15.72
2013,26.88,193.28,136.00,9.10,9.95,36.68,8.98,12.58,8.22,2.15,120.30,11.79,17.49
2014,26.80,172.39,125.97,8.71,11.45,31.87,2.10,2.72,2.02,0.31,60.84,4.90,16.96
2015,18.17,268.54,199.07,8.68,9.72,37.55,7.02,8.98,8.25,1.62,159.21,11.55,18.09
2016,16.63,269.18,210.47,7.68,9.98,36.57,10.73,12.97,12.95,2.65,108.92,7.07,19.87
2017,16.13,302.59,236.61,7.39,10.65,34.27,13.01,15.55,14.76,3.64,128.09,8.39,22.48
