中華食,	4205
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.00,84.00,69.00,5.44,16.81,21.71,6.00,7.00,7.00,0.90,61.00,9.00,12.83
2001,31.00,97.00,84.00,6.75,21.19,17.22,8.00,11.00,10.00,1.38,57.00,9.00,13.36
2002,31.00,123.00,109.00,6.53,21.95,16.62,9.00,13.00,12.00,1.96,51.00,7.00,13.39
2003,29.00,124.00,113.00,5.91,21.60,16.89,9.00,13.00,12.00,1.80,59.00,5.00,12.91
2004,25.00,157.00,143.00,6.43,22.70,16.07,10.00,13.00,11.00,1.80,78.00,6.00,14.15
2005,22.00,256.00,238.00,7.25,21.69,16.82,10.00,13.00,11.00,1.89,100.00,7.00,14.71
2006,19.00,336.00,319.00,8.44,22.86,15.96,11.00,14.00,12.00,1.94,92.00,10.00,14.89
2007,19.00,366.00,349.00,8.83,24.26,15.04,10.00,13.00,12.00,1.94,97.00,10.00,15.28
2008,19.00,399.00,379.00,9.29,24.31,15.01,10.00,12.00,10.00,1.85,74.00,5.00,15.96
2009,19.00,372.00,357.00,9.34,23.23,15.71,12.00,15.00,13.00,2.47,87.00,3.00,16.93
2010,17.00,431.00,414.00,8.99,24.65,14.80,12.08,14.68,13.20,2.37,106.00,8.00,16.85
2011,18.00,423.00,405.00,8.96,25.88,14.10,9.14,10.94,10.54,1.83,64.00,-1.00,16.68
2012,16.00,476.00,457.00,8.77,27.03,13.50,11.01,13.21,12.08,2.22,113.00,3.54,16.90
2013,17.00,385.00,365.00,8.99,25.00,14.60,9.99,11.94,11.18,1.86,127.00,11.00,16.05
2014,17.00,372.00,350.00,9.55,23.47,15.55,9.93,11.89,11.22,1.90,87.96,1.57,15.95
2015,18.00,386.00,364.00,9.36,21.42,17.04,12.62,15.24,13.96,2.51,88.62,4.88,16.96
2016,18.00,406.00,386.00,9.29,22.05,16.55,14.57,17.67,16.09,3.09,124.35,7.33,18.05
2017,17.00,499.00,480.00,9.38,22.13,16.49,15.79,19.06,39.36,3.28,102.63,6.63,18.20
2018,18.00,479.00,462.00,9.41,23.80,15.33,13.87,16.75,16.51,3.05,87.97,0.00,18.25
