東凌-KY,	2924
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,70.66,77.94,52.14,0.45,0.40,912.50,-1.14,-3.87,-13.54,-0.19,0.24,0.50,n/a
2010,44.19,192.11,88.66,10.92,2.71,134.68,14.08,27.14,7.13,3.53,18.95,-3.14,n/a
2011,34.27,253.37,134.13,8.43,1.56,233.97,12.91,20.56,9.40,3.78,8.76,0.50,n/a
2012,30.82,287.58,158.38,7.69,1.57,232.48,13.03,19.18,10.06,4.17,43.23,5.36,n/a
2013,35.40,368.22,201.48,8.23,1.51,241.72,12.46,18.06,8.59,4.16,13.64,-5.66,24.53
2014,26.26,333.50,194.11,7.93,1.37,266.42,6.95,9.79,5.58,2.49,22.52,-3.89,27.12
2015,36.69,411.22,262.60,8.06,1.20,304.16,1.99,2.70,1.90,0.71,39.61,2.59,25.57
2016,40.14,203.95,130.36,8.70,1.09,334.86,1.50,1.67,1.27,0.41,16.19,7.56,22.71
2017,40.70,179.42,116.72,8.32,1.21,301.65,-7.64,-13.67,-10.93,-2.85,3.17,-0.44,18.94
2018,40.52,173.80,86.18,7.73,1.08,337.96,-12.99,-23.10,-18.78,-3.84,-2.23,-1.07,13.90
