上銀,	2049
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,59.62,120.74,81.14,3.61,3.96,92.17,12.91,28.91,20.24,4.67,40.15,8.99,17.75
2008,61.62,119.27,72.00,3.83,3.50,104.28,9.15,21.55,15.25,3.98,38.06,6.07,19.23
2009,52.59,155.51,95.70,3.01,2.56,142.57,3.28,6.55,8.36,1.31,70.11,9.71,20.83
2010,55.09,104.07,66.80,5.35,4.16,87.74,14.78,31.43,20.57,7.41,53.94,20.80,26.74
2011,55.04,111.16,76.89,4.52,4.44,82.20,22.55,49.68,26.95,16.23,48.20,15.11,39.37
2012,58.96,104.63,71.14,2.37,2.78,131.29,9.32,20.93,18.37,8.13,1.13,-6.34,40.17
2013,57.28,106.86,65.67,2.57,1.93,189.11,7.70,17.31,15.37,7.96,24.87,9.98,44.25
2014,54.97,129.87,88.42,2.83,2.20,165.90,8.31,17.81,15.03,9.20,32.15,12.45,49.45
2015,55.74,117.75,68.81,2.61,1.88,194.14,4.87,9.90,9.37,6.10,9.07,0.99,50.68
2016,55.11,109.50,66.19,3.13,1.98,184.34,3.33,6.56,5.96,4.83,41.56,17.32,51.34
2017,55.82,98.44,56.99,4.63,2.48,147.17,6.69,14.34,10.64,9.77,49.30,25.26,58.16
