堡達,	3537
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,54.54,186.57,166.57,4.27,20.15,18.11,11.02,22.85,4.01,3.66,22.84,7.73,16.76
2007,50.89,201.76,177.80,4.56,27.49,13.27,12.91,26.01,4.24,4.33,-0.21,-0.06,18.03
2008,40.60,271.09,218.95,3.44,16.34,22.33,7.37,12.82,3.19,2.28,43.74,6.20,17.56
2009,49.13,195.41,183.82,3.47,22.70,16.07,6.12,10.59,2.57,1.88,11.60,1.66,18.04
2010,36.08,287.62,261.49,3.63,41.01,8.90,5.44,9.23,2.18,1.33,24.55,3.75,15.26
2011,35.76,287.63,265.45,3.33,33.46,10.90,8.96,13.75,4.04,2.19,15.86,0.46,16.52
2012,41.81,233.82,213.64,3.69,37.43,9.75,8.26,13.25,3.30,2.23,23.56,3.74,17.13
2013,36.10,268.81,196.24,4.46,9.35,39.03,9.16,13.98,3.81,2.33,39.52,9.78,17.18
2014,34.63,283.63,213.88,3.52,7.37,49.52,6.21,8.94,3.28,1.52,14.73,-4.84,16.80
2015,39.57,246.14,189.21,3.10,7.32,49.86,5.49,8.34,3.24,1.41,-14.36,-13.24,17.03
2016,43.41,215.77,162.87,4.02,9.73,37.51,4.69,7.48,2.06,1.26,6.91,-2.18,16.78
2017,39.84,235.63,171.37,4.11,8.13,44.89,7.61,12.26,3.57,2.10,37.78,13.86,17.44
