鑫創,	3259
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2005,15.00,5.72,5.34,9.13,11.87,30.74,12.00,13.00,13.00,2.92,159.00,24.00,23.56
2006,8.00,11.30,10.61,9.06,7.63,47.83,12.00,14.00,18.00,3.26,70.00,14.00,23.43
2007,7.48,1278.99,1201.13,6.33,5.20,70.19,-1.06,-1.15,-2.39,-0.26,111.82,17.62,20.23
2008,13.66,634.34,562.22,3.65,4.10,89.02,-14.10,-15.79,-38.86,-2.98,351.82,54.06,16.88
2009,16.69,528.41,434.97,6.38,3.85,94.80,2.71,3.18,3.91,0.55,22.34,4.36,17.42
2010,7.14,1228.22,952.24,6.49,2.40,152.08,-10.59,-12.15,-20.07,-1.97,-183.64,-16.17,15.08
2011,10.33,800.46,583.94,7.84,2.55,143.13,-19.00,-20.84,-31.18,-2.84,-191.44,-21.29,12.24
2012,8.75,792.47,658.53,6.77,3.52,103.69,-16.46,-18.20,-20.73,-2.05,-14.94,-1.44,10.19
2013,12.41,627.14,559.81,6.23,5.67,64.37,-11.40,-12.78,-14.92,-1.35,-7.68,-1.09,9.99
2014,10.85,654.02,509.80,7.28,4.74,77.00,-13.05,-14.79,-16.88,-1.38,-162.97,-19.12,8.73
2015,11.78,583.00,446.69,8.34,2.89,126.29,-21.45,-24.23,-34.01,-2.17,-92.98,-11.45,9.10
2016,8.17,783.47,567.82,10.42,3.38,107.98,-8.97,-9.99,-10.89,-0.87,-144.05,-11.67,8.24
2017,10.23,601.01,399.07,7.27,3.19,114.42,-11.33,-12.49,-12.82,-0.97,-111.94,-11.68,7.29
2018,24.47,267.03,130.63,6.57,2.56,142.57,-2.83,-3.48,-2.73,-0.25,-50.05,-14.25,7.03
