新麗,	9944
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.00,97.00,81.00,3.54,5.62,64.94,11.99,20.36,21.57,3.26,5.69,1.14,17.52
2001,47.00,114.00,97.00,2.21,5.51,66.24,7.06,11.11,16.76,1.66,NA,NA,15.85
2002,40.00,310.00,253.00,2.66,4.81,75.88,7.76,12.63,22.36,1.99,102.46,7.01,16.46
2003,37.42,162.00,133.00,3.41,4.53,80.57,8.49,12.79,27.61,2.11,0.00,0.00,16.81
2004,42.00,108.00,83.00,4.48,4.09,89.24,5.92,9.23,20.78,1.46,23.63,3.48,15.97
2005,56.00,167.00,34.00,4.50,0.70,521.42,6.12,11.84,28.02,1.93,0.00,0.00,17.29
2006,50.85,206.64,53.92,3.99,0.45,811.11,7.47,14.35,35.01,2.52,9.23,2.19,18.61
2007,12.46,522.59,483.74,3.36,0.76,480.26,33.56,49.07,192.04,11.21,1138.93,67.11,28.29
2008,18.92,198.57,178.66,3.23,5.85,62.39,2.74,3.18,18.33,0.86,672.83,71.77,25.72
2009,18.89,204.62,185.52,4.76,5.01,72.85,5.04,6.12,37.37,1.60,18.24,1.46,26.69
2010,28.15,112.25,100.34,6.02,5.41,67.46,4.58,5.90,31.35,1.50,0.00,0.00,25.51
2011,26.62,97.30,84.57,4.92,5.64,64.71,1.72,2.09,11.65,0.55,0.00,-1.69,26.82
2012,27.81,78.51,66.25,4.92,4.10,89.02,0.39,0.24,1.58,0.06,12.60,2.00,24.69
2013,43.16,139.50,104.37,5.78,6.17,59.15,3.27,4.77,3.20,1.05,13.35,4.71,26.21
2014,41.84,151.53,111.99,5.46,5.81,62.82,3.21,4.71,3.29,1.12,13.24,3.27,27.86
2015,41.06,133.74,99.98,5.30,5.21,70.05,1.85,2.49,1.99,0.62,17.11,5.16,27.79
2016,41.64,136.07,104.58,4.79,4.82,75.72,1.85,2.73,2.39,0.67,16.21,5.10,27.27
2017,42.63,129.40,99.49,4.51,4.69,77.82,1.33,1.82,1.70,0.44,8.83,2.63,26.83
2018,41.08,121.30,90.08,4.89,4.55,80.21,0.68,0.59,0.55,0.01,5.50,1.45,26.46
