新鉅科,	3630
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,10.56,429.28,421.36,5.75,NA,NA,3.78,3.99,4.64,0.44,85.55,8.95,n/a
2008,16.19,282.51,275.50,6.84,NA,NA,4.93,5.60,5.46,0.67,82.72,10.35,12.49
2009,19.29,262.12,257.23,5.55,NA,NA,8.81,10.61,9.02,1.38,101.90,15.18,13.40
2010,9.30,626.77,622.75,4.56,NA,NA,22.01,25.00,30.41,5.16,-61.91,-7.80,26.84
2011,18.98,220.11,217.75,4.28,NA,NA,5.12,5.90,11.21,1.56,81.02,6.50,25.94
2012,16.40,230.35,224.11,5.58,177.56,2.05,-6.78,-8.36,-17.70,-2.01,26.54,0.53,22.40
2013,48.39,108.79,98.16,3.75,15.23,23.96,3.72,6.06,5.05,1.82,-4.98,-3.30,34.33
2014,32.55,142.07,128.83,1.89,8.73,41.80,-7.05,-12.66,-25.35,-4.06,62.03,15.85,29.83
2015,43.16,106.57,96.71,4.29,11.15,32.73,-16.50,-27.04,-72.34,-7.04,-7.93,-2.81,22.22
2016,47.47,117.89,90.45,3.29,13.45,27.13,-14.99,-28.24,-48.94,-5.35,-3.10,-0.99,15.66
2017,29.25,239.67,215.03,2.42,12.03,30.34,-16.02,-26.60,-59.89,-4.36,-8.18,-1.45,14.91
2018,38.45,152.97,130.07,3.46,11.25,32.44,-9.08,-14.36,-18.84,-1.96,-24.75,-5.96,12.27
