亞銳士,	6171
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,63.00,154.00,100.00,6.07,7.57,48.21,8.00,18.00,2.00,2.20,0.00,0.00,14.50
2001,56.00,175.00,120.00,5.78,9.14,39.93,6.00,11.00,1.00,1.46,0.00,0.00,13.43
2002,61.00,162.00,103.00,6.24,9.76,37.39,5.00,10.00,1.00,1.21,0.00,0.00,12.70
2003,56.00,177.00,129.00,6.27,10.91,33.45,4.00,10.00,1.00,1.14,33.00,39.00,12.00
2004,50.00,199.00,139.00,6.87,13.82,26.41,6.00,11.00,1.00,1.28,3.00,3.00,11.91
2005,44.00,225.00,159.00,5.89,10.40,35.09,3.00,6.00,1.00,0.64,51.00,34.00,11.55
2006,46.00,214.00,161.00,5.51,9.24,39.50,2.00,3.00,1.00,0.32,26.00,17.00,11.25
2007,40.00,249.00,191.00,6.11,9.64,37.86,1.00,1.00,0.22,0.11,5.00,1.00,11.07
2008,26.00,396.00,325.00,6.10,9.49,38.46,2.00,2.00,0.56,0.20,13.00,4.00,11.89
2009,31.00,329.00,279.00,5.61,9.80,37.24,0.00,0.00,0.10,0.04,24.00,7.00,11.63
2010,25.33,412.00,337.00,6.23,10.32,35.36,0.00,0.00,0.10,0.02,67.00,20.00,11.65
2011,20.50,524.00,452.00,6.08,10.05,36.31,1.13,1.44,0.64,0.17,-1.00,0.00,11.82
2012,0.58,17346.00,9979.00,2.86,1.60,228.12,-6.97,-7.93,-14.10,-0.89,-1490.00,-10.00,10.72
2013,15.07,663.00,131.00,184.48,0.20,1825.00,0.27,0.28,1.59,0.04,-432.00,-77.00,12.77
2014,39.77,250.00,59.00,0.52,0.00,*****,-0.92,-1.34,-9031.58,-0.17,-24.00,-16.00,12.60
2015,30.96,321.00,63.00,1327.99,0.28,1303.57,7.53,11.57,24.25,1.51,-33.00,-15.00,13.94
2016,37.85,264.00,28.00,724.43,0.12,3041.66,1.51,2.23,10.46,0.31,-29.00,-20.00,13.95
2017,28.26,352.00,103.00,367.36,0.36,1013.88,2.86,3.73,7.15,0.53,98.00,37.00,14.28
