寶成,	9904
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,32.18,105.14,99.86,7.43,28.23,12.92,9.83,11.93,20.62,1.88,-19.45,-4.54,15.41
2001,27.31,227.58,218.24,7.81,36.05,10.12,11.05,13.78,29.13,2.28,61.84,3.45,18.56
2002,25.98,126.66,122.76,7.98,55.40,6.58,12.98,16.23,39.94,2.75,10.10,1.09,16.30
2003,39.45,241.83,238.34,8.34,56.92,6.41,15.12,21.68,59.01,3.56,22.79,0.71,16.95
2004,40.11,83.24,78.73,10.84,41.17,8.86,8.66,13.63,24.77,2.17,14.26,NA,15.68
2005,33.82,93.75,76.90,6.40,13.09,27.88,8.92,13.20,30.73,1.98,86.89,8.81,15.76
2006,34.85,114.85,112.12,7.08,18.47,19.76,11.31,16.32,40.58,2.55,43.13,NA,16.11
2007,31.63,62.70,60.97,7.25,68.43,5.33,8.45,11.88,37.88,1.97,66.01,4.73,17.48
2008,33.58,78.45,76.55,7.30,48.75,7.48,8.37,11.61,44.52,1.85,6.39,-3.24,16.34
2009,27.77,83.44,80.60,7.37,40.91,8.92,10.59,14.75,64.53,2.52,35.11,1.60,18.52
2010,27.71,70.09,66.23,7.99,39.35,9.27,11.15,15.07,56.28,2.77,9.20,0.00,18.66
2011,30.48,74.03,71.37,7.88,34.69,10.52,7.76,10.51,44.49,2.01,75.54,2.52,19.70
2012,30.10,91.45,89.38,7.29,34.53,10.57,12.08,16.84,93.03,3.47,38.22,-0.62,21.56
2013,44.53,195.09,125.27,7.48,4.30,84.88,7.29,12.51,7.46,3.62,20.62,4.11,20.86
2014,44.28,192.38,123.22,7.69,4.15,87.95,5.66,9.56,5.68,2.93,18.43,4.25,24.02
2015,44.83,158.03,102.67,8.00,4.24,86.08,6.33,10.81,6.16,3.24,23.91,7.01,23.51
2016,44.53,202.48,134.23,7.45,4.29,85.08,8.38,14.47,8.36,4.43,21.01,3.99,25.69
2017,47.53,183.12,114.90,7.30,4.05,90.12,7.84,13.52,7.79,4.38,19.90,4.43,28.38
