至上,	8112
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,75.53,118.86,88.38,7.38,11.60,31.46,4.72,5.54,0.46,0.78,NA,NA,n/a
2002,58.54,155.14,117.56,7.98,15.28,23.88,4.42,5.87,0.57,1.03,NA,NA,20.76
2003,61.00,149.00,111.00,8.76,15.88,22.98,6.00,12.00,1.00,2.49,NA,NA,22.10
2004,54.00,252.00,170.00,12.95,20.92,17.44,6.00,12.00,1.00,2.33,44.00,18.00,20.71
2005,57.00,435.00,312.00,17.00,31.41,11.62,8.00,11.00,1.00,2.22,NA,NA,20.54
2006,60.00,151.00,99.00,16.65,24.18,15.09,4.00,2.00,0.00,0.40,NA,NA,18.81
2007,48.00,335.00,297.00,14.71,26.17,13.94,4.00,4.00,0.31,0.68,NA,NA,18.81
2008,34.00,230.00,184.00,15.70,47.95,7.61,1.00,-1.00,-0.09,-0.20,NA,NA,19.28
2009,31.00,277.00,182.00,13.19,22.47,16.24,6.00,8.00,1.09,1.70,NA,NA,18.50
2010,49.00,238.00,174.00,14.87,23.12,15.78,7.00,11.00,1.16,2.01,0.05,NA,18.80
2011,52.00,300.00,177.00,11.16,14.31,25.50,4.00,8.00,0.97,1.37,31.21,7.78,19.08
2012,39.00,230.00,178.00,9.16,10.41,35.06,2.00,4.00,0.73,0.64,88.41,52.01,18.20
2013,63.00,184.00,115.00,9.17,9.80,37.24,2.00,3.00,0.41,0.68,-35.65,-40.21,18.36
2014,65.00,201.00,135.00,11.61,12.80,28.51,4.00,8.00,0.59,1.29,-49.30,-47.22,18.01
2015,64.00,217.00,166.00,12.73,18.75,19.46,4.00,9.00,0.56,1.20,*****,*****,18.29
2016,77.00,124.00,86.00,10.00,17.00,21.47,7.00,21.00,1.17,3.70,-52.00,-150.00,19.31
2017,72.23,162.78,100.11,8.67,12.41,29.41,6.87,20.55,1.28,3.95,33.00,51.00,19.28
2018,72.64,159.27,111.12,10.62,14.57,25.05,7.69,19.35,1.10,3.85,0.00,0.00,20.62
