勝昱,	4304
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,27.68,423.07,300.73,4.17,3.85,94.80,12.02,15.89,14.91,2.14,25.66,3.19,15.12
2001,26.02,393.56,227.42,3.98,3.25,112.30,6.65,7.98,9.98,1.05,2.71,0.30,13.79
2002,33.14,190.87,133.09,4.03,3.83,95.30,3.70,4.34,5.21,0.55,25.38,5.89,12.96
2003,37.35,142.96,91.67,3.56,3.54,103.10,3.06,3.95,4.97,0.51,5.81,0.10,13.00
2004,41.01,133.41,81.21,3.77,3.26,111.96,2.53,3.36,3.54,0.41,0.00,0.00,12.20
2005,64.22,106.65,76.17,3.06,5.04,72.42,-1.83,-5.64,-2.75,-0.65,0.00,0.00,11.44
2006,56.94,103.24,72.42,1.93,3.04,120.06,-25.18,-67.95,-46.75,-5.67,NA,NA,3.20
2007,44.61,142.40,83.68,3.37,2.96,123.31,0.87,0.22,0.21,0.02,NA,NA,10.56
2008,43.25,103.59,70.43,4.27,4.17,87.52,-5.26,-11.67,-13.10,-1.19,26.19,10.20,9.79
2009,43.77,89.19,49.32,4.62,5.41,67.46,1.75,1.34,1.78,0.13,2.93,1.32,10.96
2010,33.63,150.00,108.15,3.83,6.75,54.07,1.08,0.67,0.89,0.07,-13.86,-4.55,11.17
2011,30.65,117.16,82.61,3.06,6.79,53.75,-5.75,-9.30,-16.46,-1.02,6.22,1.95,10.67
2012,27.78,120.93,101.29,3.08,7.17,50.90,-3.42,-5.60,-10.80,-0.58,-13.90,-4.49,9.88
2013,46.62,127.59,91.94,2.65,5.37,67.97,-10.82,-19.61,-16.40,-1.77,0.00,-19.88,8.32
2014,49.90,99.60,66.88,2.49,5.09,71.70,-13.47,-27.76,-21.86,-2.05,0.00,-18.83,6.42
2015,47.27,114.60,63.10,2.83,4.35,83.90,-9.79,-20.59,-19.51,-1.63,0.00,-8.46,8.04
2016,50.53,101.96,63.69,3.20,4.11,88.80,-4.39,-10.26,-9.24,-0.77,4.64,4.18,7.02
2017,58.64,78.93,56.21,3.49,5.87,62.18,-11.96,-28.13,-16.73,-1.73,0.00,-10.26,5.30
