明泰,	3380
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,7.00,10668.00,10668.00,8.66,NA,NA,3.00,3.00,5.00,0.23,726.00,4.00,16.50
2004,44.00,181.00,134.00,9.45,15.74,23.18,13.00,19.00,5.00,2.87,NA,NA,15.99
2005,44.00,171.00,121.00,5.46,8.81,41.43,13.00,23.00,6.00,3.61,35.00,20.00,16.95
2006,48.00,203.00,162.00,4.79,9.15,39.89,10.00,19.00,5.00,3.10,19.00,6.00,17.99
2007,39.31,197.71,156.39,4.17,8.58,42.54,10.44,18.10,6.25,3.26,20.63,12.27,19.20
2008,37.31,232.47,188.61,4.58,9.68,37.70,8.64,13.23,4.61,2.35,44.00,11.82,17.88
2009,38.15,223.18,176.98,3.54,6.49,56.24,6.31,9.92,5.16,1.80,46.20,20.06,18.80
2010,40.41,194.22,132.68,4.88,6.98,52.29,6.43,10.53,3.88,2.01,-7.51,-11.16,19.30
2011,33.67,275.84,239.78,3.90,8.15,44.78,6.48,10.15,3.98,2.01,19.67,0.39,20.15
2012,22.28,360.88,318.89,3.76,17.88,20.41,5.41,7.34,3.07,1.41,35.74,1.57,19.97
2013,45.77,192.36,131.22,4.06,5.08,71.85,4.66,8.08,3.23,1.60,13.51,3.13,20.18
2014,43.00,203.10,138.51,4.06,4.75,76.84,3.23,5.50,3.00,1.10,28.80,8.47,20.04
2015,41.23,225.12,145.94,4.91,5.15,70.87,-2.12,-3.75,-1.47,-0.74,39.17,10.30,19.37
2016,40.26,214.89,155.80,5.78,5.39,67.71,4.30,7.18,2.78,1.40,43.35,17.29,19.62
2017,36.64,240.75,167.81,5.76,4.96,73.58,3.92,6.37,2.87,1.26,14.71,1.86,19.58
2018,30.37,299.42,210.74,6.08,3.80,96.05,-0.57,-0.92,-0.56,-0.17,8.48,-1.34,19.12
