松崗,	6240
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,19.26,458.94,354.19,4.72,2.80,130.35,27.76,35.43,23.65,3.72,16.04,3.72,n/a
2001,14.78,585.35,456.06,3.12,1.64,222.56,7.95,9.60,11.97,1.09,52.83,5.84,n/a
2002,22.31,360.84,242.47,5.24,2.59,140.92,13.08,16.25,12.77,2.36,-7.42,-3.15,15.78
2003,23.67,352.24,238.17,4.56,2.39,152.71,0.19,0.19,0.16,0.02,21.41,3.24,12.83
2004,52.65,224.40,139.87,4.59,2.67,136.70,-23.13,-38.27,-24.18,-3.92,NA,NA,8.26
2005,67.83,105.24,58.63,4.90,3.83,95.30,-13.97,-48.66,-19.21,-3.23,NA,NA,5.03
2006,72.39,187.72,114.92,6.10,3.73,97.85,-6.49,-24.00,-6.99,-1.06,46.48,21.37,3.97
2007,42.02,493.19,378.72,4.96,4.04,90.34,-7.21,-16.91,-8.10,-0.37,-14.29,-2.19,2.54
2008,63.95,233.57,183.72,4.23,4.52,80.75,-25.92,-54.60,-30.91,-1.09,6.37,2.58,1.45
2009,78.34,98.42,87.24,3.66,6.56,55.64,-27.01,-95.40,-32.16,-0.94,-6.66,-14.14,0.67
2010,88.56,90.90,80.96,3.85,9.04,40.37,-15.92,-97.21,-22.23,-0.67,-8.20,-24.60,5.12
2011,85.35,62.49,54.81,7.23,10.75,33.95,-11.62,-88.70,-15.60,-5.05,13.41,-293.87,1.51
2012,85.95,42.91,34.69,5.15,7.48,48.79,2.04,14.25,4.27,0.23,5.24,10.15,1.73
2013,71.51,94.81,84.70,5.45,7.09,51.48,16.04,72.00,35.88,1.95,-17.62,-17.56,3.68
2014,69.59,73.12,63.18,5.28,6.92,52.74,2.50,7.61,5.44,0.79,-35.75,-22.34,10.78
2015,63.91,146.22,137.18,3.77,4.66,78.32,4.78,13.91,16.21,1.61,7.82,13.82,12.40
2016,64.15,75.68,66.90,4.02,3.87,94.31,2.35,6.47,10.03,0.83,-4.00,-3.66,13.22
2017,68.10,55.51,53.01,4.07,6.86,53.20,-4.17,-12.75,-20.61,-1.59,-2.55,11.70,11.64
