常珵,	8097
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,39.43,172.55,79.91,5.08,2.21,165.15,-2.64,-7.07,-4.36,-0.84,6.04,2.63,12.25
2002,30.88,197.56,168.51,4.47,4.02,90.79,8.36,12.09,7.01,1.56,48.97,18.04,13.58
2003,33.51,186.95,172.47,4.06,8.70,41.95,11.52,16.83,9.19,2.19,43.00,15.45,13.84
2004,47.30,230.78,220.49,5.12,14.10,25.88,11.56,19.57,9.66,2.57,59.86,15.17,13.93
2005,38.52,220.44,210.68,4.91,17.68,20.64,-2.59,-4.75,-2.98,-0.58,17.29,1.06,12.31
2006,49.73,115.95,110.04,4.59,18.82,19.39,-8.46,-15.41,-11.53,-1.79,7.23,3.26,11.03
2007,77.11,113.94,110.55,3.05,35.29,10.34,-24.74,-70.59,-26.62,-5.78,-15.40,-15.25,5.49
2008,61.61,149.98,139.18,3.05,29.34,12.44,-7.18,-27.68,-7.26,-2.12,27.56,11.46,8.35
2009,69.77,94.37,85.65,2.96,11.85,30.80,-13.85,-41.96,-22.45,-2.89,59.90,31.77,5.42
2010,80.04,72.11,55.07,4.00,11.56,31.57,-12.62,-53.11,-17.22,-2.26,-9.04,-5.91,3.08
2011,73.43,68.24,48.47,2.28,4.73,77.16,-8.05,-40.73,-24.38,-1.64,-5.16,-2.64,3.31
2012,70.44,57.32,51.93,3.96,10.68,34.17,1.49,2.03,0.96,0.20,-10.40,-4.97,10.07
2013,80.07,28.20,18.02,4.33,7.58,48.15,-14.65,-61.48,-43.04,-4.75,4.63,3.31,5.39
2014,61.87,15.37,10.14,3.89,8.54,42.74,-6.70,-18.96,-51.27,-2.81,-10.82,-3.99,13.41
2015,44.07,18.60,10.58,4.62,9.88,36.94,-5.21,-12.96,-51.56,-1.16,-13.65,-2.72,9.53
2016,45.69,27.56,12.76,6.92,5.73,63.69,4.34,6.60,21.92,0.65,4.54,1.20,10.22
2017,42.68,27.18,8.84,7.81,3.51,103.98,16.42,28.02,95.48,3.31,-3.76,-1.22,13.43
