力旺,	3529
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,10.04,748.78,727.54,6.87,*****,*****,17.79,19.28,35.96,2.40,216.81,21.71,13.55
2007,5.12,1595.04,1555.03,8.35,*****,*****,22.90,24.74,41.01,3.23,451.50,16.67,13.89
2008,9.78,758.51,747.70,8.32,*****,*****,22.56,24.44,34.75,3.13,313.12,28.53,13.67
2009,9.34,939.98,921.94,7.89,*****,*****,13.91,15.37,20.70,2.11,216.11,15.11,14.68
2010,11.41,519.46,510.98,10.76,*****,*****,21.10,23.56,26.87,3.48,268.94,17.44,15.24
2011,4.90,1400.21,1387.72,13.76,NA,NA,10.87,11.76,23.78,2.03,248.89,0.14,21.16
2012,5.04,1317.06,1287.93,20.72,NA,NA,9.92,10.44,26.88,2.17,340.34,4.38,20.60
2013,9.05,839.34,833.54,26.74,NA,NA,16.80,18.21,35.96,3.87,272.55,11.67,21.94
2014,9.94,759.35,754.55,22.11,NA,NA,21.96,24.27,41.69,5.52,260.18,9.07,23.56
2015,10.74,718.69,710.36,20.03,NA,NA,23.85,26.60,43.89,6.32,258.89,3.32,23.97
2016,12.49,621.98,615.89,19.79,NA,NA,25.27,28.60,44.01,7.06,224.54,5.76,25.39
2017,13.99,558.92,552.33,18.16,NA,NA,26.03,30.02,43.52,7.90,204.59,7.02,27.25
