得利影,	6144
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,46.69,133.93,86.40,2.20,2.65,137.73,5.71,8.41,6.13,1.13,0.00,0.00,16.49
2001,48.30,120.44,66.31,2.60,2.18,167.43,6.74,9.73,9.27,1.47,26.21,32.60,15.93
2002,57.68,113.27,41.51,3.37,2.01,181.59,2.63,2.06,1.65,0.29,0.00,0.00,13.86
2003,61.33,116.23,39.11,2.98,1.87,195.18,-2.14,-9.61,-7.09,-1.27,0.00,0.00,12.55
2004,65.70,130.91,58.35,2.94,2.08,175.48,-5.39,-19.54,-10.31,-2.21,16.96,20.80,10.10
2005,60.64,147.41,53.92,2.05,1.16,314.65,-0.70,-6.35,-4.37,-0.63,36.51,33.11,9.58
2006,66.07,109.70,55.78,2.56,1.55,235.48,-9.14,-29.31,-15.83,-2.45,18.83,26.22,7.10
2007,62.99,124.49,54.33,2.54,1.63,223.92,2.94,3.05,1.47,0.22,47.39,44.39,7.28
2008,64.67,110.19,50.04,2.79,1.47,248.29,-0.02,-9.41,-5.06,-0.66,19.20,23.12,6.68
2009,76.87,93.03,39.98,2.99,1.50,243.33,-18.49,-67.30,-30.84,-3.34,6.73,11.74,6.33
2010,63.97,120.93,55.00,3.39,1.28,285.15,-2.14,-12.41,-5.02,-0.67,-7.40,-8.41,6.59
2011,58.87,123.27,58.49,2.81,1.23,296.74,0.48,-2.47,-1.41,-0.16,19.93,22.77,6.52
2012,39.90,210.31,138.29,3.63,1.46,250.00,-2.52,-6.24,-4.63,-0.44,33.99,19.66,7.21
2013,43.54,225.18,147.15,4.13,3.06,119.28,-4.57,-8.73,-5.81,-0.36,3.28,2.22,6.88
2014,27.10,417.55,233.08,4.66,3.28,111.28,-0.30,-0.58,-0.42,0.01,29.82,7.95,6.99
2015,24.18,435.44,270.25,4.92,3.58,101.95,0.20,0.19,0.14,-0.01,83.69,21.31,7.03
2016,23.48,417.57,290.67,4.95,4.13,88.37,-8.53,-11.24,-9.06,-0.54,67.11,17.43,6.43
2017,20.77,482.34,352.64,4.83,3.30,110.60,0.72,0.91,0.78,0.06,61.51,12.88,6.39
