國統,	8936
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,48.47,136.16,45.78,5.72,1.36,268.38,15.75,28.41,14.25,3.93,17.97,9.31,15.53
2003,26.65,245.63,164.91,5.83,0.94,388.29,21.47,34.21,19.99,4.88,63.19,12.39,16.44
2004,62.43,205.51,59.51,4.37,0.51,715.68,3.37,6.11,5.59,0.75,0.00,0.00,12.06
2005,65.53,170.45,95.17,6.60,0.73,500.00,-3.92,-10.86,-8.25,-1.25,8.16,0.80,10.58
2006,59.31,113.85,81.18,7.94,0.99,368.68,0.87,-0.15,-0.11,-0.02,NA,NA,10.58
2007,45.18,146.98,123.05,7.92,1.26,289.68,8.42,15.10,15.98,1.70,NA,NA,12.30
2008,42.38,129.19,110.67,4.98,4.57,79.86,-1.37,-4.50,-7.16,-0.54,9.12,0.88,12.26
2009,50.85,88.51,77.19,8.29,5.48,66.60,7.04,12.19,15.27,1.45,24.70,16.00,12.95
2010,23.83,164.85,128.84,11.36,10.14,35.99,7.79,11.73,13.82,1.79,43.29,8.45,17.87
2011,24.84,362.37,285.61,5.70,6.22,58.68,38.25,50.39,127.34,10.78,0.00,0.00,26.62
2012,29.67,184.52,148.50,1.92,5.49,66.48,1.91,2.35,7.21,0.48,0.00,0.00,19.96
2013,38.98,190.43,120.17,7.12,1.21,301.65,6.39,9.35,15.85,2.10,21.37,7.33,21.59
2014,45.39,189.53,80.15,16.29,1.29,282.94,8.11,13.75,15.52,3.31,0.00,0.00,22.93
2015,51.63,182.97,65.50,12.99,0.91,401.09,2.33,3.82,4.59,1.12,0.00,0.00,22.94
2016,56.51,135.93,53.61,4.65,0.71,514.08,-5.77,-13.75,-25.25,-2.77,0.00,0.00,18.37
2017,55.62,97.24,65.99,4.28,1.03,354.36,-2.23,-6.57,-10.54,-1.52,18.31,14.98,16.69
