關貿,	6183
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,9.70,727.86,649.05,6.13,55.57,6.56,2.78,3.04,9.39,0.33,139.70,14.23,10.84
2001,9.63,757.30,714.28,6.69,118.69,3.07,9.29,10.28,24.51,1.13,130.34,11.22,11.45
2002,9.09,810.96,801.20,4.16,73.15,4.98,6.97,7.69,21.21,0.87,146.57,5.71,11.33
2003,8.06,907.74,904.98,3.92,78.84,4.62,7.86,8.60,25.49,0.98,137.20,4.46,11.46
2004,7.37,1016.33,1009.12,3.95,131.91,2.76,5.65,6.12,20.21,0.70,149.35,3.88,11.28
2005,10.87,702.65,696.22,4.53,0.04,9125.00,4.64,5.10,15.61,0.57,91.20,5.05,11.22
2006,10.05,802.16,789.77,3.97,0.05,7300.00,7.05,7.87,24.08,0.90,71.89,2.86,11.62
2007,12.26,662.23,655.64,4.26,0.45,811.11,6.11,6.87,16.86,0.79,72.46,2.66,11.58
2008,12.38,618.37,610.65,4.27,0.10,3650.00,6.92,7.85,19.56,0.92,171.20,14.63,11.75
2009,14.38,475.49,472.32,5.06,0.04,9125.00,5.16,5.93,13.20,0.69,69.68,2.48,12.12
2010,16.35,436.31,430.93,5.33,0.01,36500.00,7.80,9.21,16.02,1.13,65.51,4.81,12.48
2011,22.50,211.68,186.97,3.31,0.23,1586.95,7.18,8.92,12.19,1.12,-23.40,-12.33,12.59
2012,23.43,234.33,214.72,2.53,0.01,36500.00,8.64,11.21,12.92,1.44,60.29,6.97,13.01
2013,23.51,279.02,270.71,2.67,0.25,1460.00,7.59,10.02,12.50,1.29,116.49,17.62,13.05
2014,24.75,278.98,271.02,3.85,1.45,251.72,7.58,9.96,14.60,1.31,100.32,16.01,13.28
2015,24.28,273.95,264.67,5.20,3.60,101.38,6.99,9.24,14.05,1.23,34.95,0.74,13.37
2016,22.19,335.85,321.73,4.30,3.12,116.98,7.83,10.19,16.47,1.37,41.30,0.26,13.51
2017,21.79,343.66,333.15,4.07,1.37,266.42,9.60,12.30,18.11,1.70,60.81,4.01,14.00
