京城銀,	2809
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,93.53,825.59,NA,NA,NA,NA,-0.24,-3.69,-3.51,-0.42,NA,NA,11.28
2001,93.66,745.95,NA,NA,NA,NA,0.14,2.17,2.29,0.25,NA,NA,11.35
2002,95.06,917.51,NA,NA,NA,NA,-1.53,-27.19,-32.51,-2.80,NA,NA,8.79
2003,94.88,920.65,NA,NA,NA,NA,0.38,7.59,9.95,0.69,NA,NA,9.48
2004,94.77,918.72,NA,NA,NA,NA,0.45,8.65,12.92,0.86,NA,NA,10.35
2005,92.91,1146.39,NA,NA,NA,NA,-0.25,-4.02,-7.71,-0.47,NA,NA,10.05
2006,94.40,NA,NA,NA,NA,NA,0.06,1.14,4.89,0.12,NA,NA,0
2007,93.44,NA,NA,NA,NA,NA,0.19,3.12,11.01,0.32,NA,NA,0
2008,92.66,NA,NA,NA,NA,NA,0.04,0.55,2.22,0.05,NA,NA,0
2009,93.11,NA,NA,NA,NA,NA,0.02,0.23,0.91,0.02,NA,NA,0
2010,92.23,NA,NA,NA,NA,NA,1.12,15.24,50.01,1.76,NA,NA,0
2011,91.18,NA,NA,NA,NA,NA,1.50,18.09,59.39,2.47,NA,NA,0
2012,89.65,NA,NA,NA,NA,NA,1.86,19.32,63.03,3.28,NA,NA,0
2013,88.64,NA,NA,NA,NA,NA,2.03,18.69,59.74,3.53,NA,NA,20.24
2014,88.46,NA,NA,NA,NA,NA,2.31,20.20,66.94,4.33,NA,NA,22.60
2015,88.02,NA,NA,NA,NA,NA,1.56,13.25,56.73,3.09,NA,NA,24.52
2016,86.56,NA,NA,NA,NA,NA,1.99,15.61,63.54,4.17,NA,NA,28.62
2017,86.37,NA,NA,NA,NA,NA,2.18,16.08,62.30,4.89,NA,NA,32.25
