名軒,	1442
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,51.80,144.64,20.04,36.50,0.76,480.26,-10.65,-37.55,-23.28,-3.01,165.19,155.03,6.51
2001,47.29,153.51,37.10,3.02,0.27,1351.85,-11.74,-18.62,-50.14,-2.10,28.23,12.75,10.97
2002,39.62,445.51,81.68,1.81,0.28,1303.57,-14.65,-28.74,-126.70,-2.89,127.72,20.13,8.15
2003,40.74,192.87,15.95,1.70,0.15,2433.33,-6.73,-13.31,-90.78,-1.07,6.55,2.88,7.13
2004,24.14,902.00,143.33,5.33,0.22,1659.09,1.50,1.53,5.21,0.09,-191.73,-15.49,5.57
2005,44.55,206.93,57.38,3.74,0.11,3318.18,0.27,0.22,1.55,0.01,-81.35,-48.01,5.58
2006,41.10,208.51,55.72,10.61,0.28,1303.57,6.50,11.35,27.25,0.10,1.51,0.90,9.63
2007,57.81,149.69,32.66,14.80,0.25,1460.00,4.96,10.66,21.45,1.03,-17.12,-23.23,10.66
2008,41.04,187.03,18.32,36.38,0.48,760.41,9.27,17.80,19.74,2.27,-15.00,-10.36,12.62
2009,44.53,178.93,14.78,40.95,0.47,776.59,9.60,16.39,20.28,2.15,-6.58,-13.92,13.57
2010,61.23,141.56,5.03,33.64,0.22,1659.09,7.99,17.31,28.22,2.43,-44.92,-80.25,14.50
2011,53.68,164.53,6.24,112.23,0.23,1586.95,10.02,23.37,31.67,3.98,-11.09,-21.32,17.44
2012,69.83,216.00,5.45,58.17,0.10,3650.00,3.37,9.05,24.88,1.54,-61.43,-51.72,16.53
2013,59.61,492.20,22.57,238.98,0.23,1586.95,11.60,32.79,32.58,6.30,84.18,17.25,21.64
2014,68.75,264.95,19.48,60.40,0.07,5214.28,3.37,9.50,28.51,1.96,-25.25,-24.64,19.64
2015,65.84,377.89,18.55,117.21,0.10,3650.00,4.03,12.27,26.73,2.44,14.98,0.96,20.35
2016,56.70,321.18,14.08,347.24,0.36,1013.88,4.25,10.76,10.38,2.05,53.52,19.01,19.63
2017,45.63,826.89,26.54,109.29,0.21,1738.09,5.00,10.29,19.15,2.02,144.12,15.29,18.76
2018,50.44,285.44,7.30,38.94,0.07,5214.28,1.15,2.22,12.79,0.40,-9.48,-4.59,17.35
