和大,	1536
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,60.74,99.17,82.49,1.83,4.85,75.25,5.24,6.58,4.80,0.78,0.00,0.00,12.27
2001,54.42,100.53,78.97,1.40,3.34,109.28,4.50,4.38,4.08,0.50,18.16,12.97,11.72
2002,53.88,101.87,81.18,1.72,4.25,85.88,6.02,8.84,7.02,1.04,18.49,12.86,12.30
2003,53.56,200.91,164.94,1.79,5.15,70.87,6.51,11.00,7.78,1.32,0.00,0.00,12.59
2004,66.22,119.34,99.57,2.68,6.55,55.72,5.95,13.41,6.72,1.64,40.65,15.59,12.68
2005,60.34,144.62,120.68,3.31,6.33,57.66,9.15,23.20,12.43,3.03,42.11,13.00,15.53
2006,61.28,105.72,87.11,2.63,5.05,72.27,6.67,15.32,11.71,2.41,5.03,1.90,17.70
2007,63.48,80.17,60.49,2.40,3.80,96.05,4.85,11.04,9.11,1.58,9.35,2.65,16.59
2008,77.25,101.44,70.47,2.26,2.51,145.41,-1.98,-11.30,-8.16,-1.43,2.92,1.73,10.04
2009,69.56,100.61,64.51,1.39,1.42,257.04,-17.82,-73.17,-78.69,-6.95,6.26,2.75,8.25
2010,64.04,115.57,77.76,2.66,2.63,138.78,3.73,7.33,5.03,0.51,29.52,10.98,8.81
2011,65.55,119.05,79.83,3.00,2.68,136.19,5.08,11.38,7.94,1.16,35.34,15.20,9.54
2012,62.74,112.74,66.52,3.82,2.67,136.70,5.94,13.85,8.50,1.66,9.07,3.85,10.96
2013,56.56,149.53,84.89,3.80,2.40,152.08,7.49,17.25,11.69,2.28,10.10,1.86,12.53
2014,55.17,158.69,95.13,4.38,2.43,150.20,10.79,23.12,16.80,3.06,51.16,9.37,13.80
2015,56.77,159.97,102.89,4.75,2.56,142.57,13.84,30.37,20.53,4.62,47.86,6.59,16.25
2016,61.73,145.99,105.88,4.69,2.71,134.68,11.73,27.84,19.43,4.78,55.76,9.96,17.67
2017,53.45,126.53,85.49,4.63,2.91,125.42,9.87,22.46,17.92,4.81,22.67,0.21,25.77
2018,55.89,129.37,88.56,3.84,2.75,132.72,8.66,18.39,17.34,4.85,26.72,1.37,26.74
