立端,	6245
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,40.00,229.00,127.00,5.99,3.21,113.70,7.00,11.00,7.00,1.55,-4.00,-4.00,15.04
2002,43.00,189.00,110.00,7.07,3.66,99.72,13.00,21.00,11.00,2.80,17.00,7.00,14.93
2003,48.00,164.00,85.00,5.81,3.17,115.14,11.00,20.00,9.00,2.61,11.00,7.00,14.41
2004,50.00,258.00,185.00,7.63,4.27,85.48,13.00,25.00,10.00,3.32,44.00,17.00,14.62
2005,34.00,317.00,230.00,6.52,4.22,86.49,3.00,4.00,3.00,0.56,34.00,3.00,13.39
2006,47.00,129.00,79.00,5.26,4.74,77.00,3.00,5.00,3.00,0.71,-24.00,-20.00,13.74
2007,39.00,166.00,115.00,5.50,5.01,72.85,13.00,23.00,10.00,3.47,46.00,26.00,16.82
2008,29.00,166.00,120.00,6.17,4.97,73.44,5.10,7.52,4.62,1.12,48.20,9.00,15.14
2009,38.00,150.00,101.00,6.10,4.45,82.02,0.87,1.19,0.84,0.18,4.17,0.00,14.37
2010,44.00,125.00,63.00,6.06,3.83,95.30,0.11,0.00,0.00,0.00,-21.70,-9.00,13.86
2011,56.00,115.00,70.00,6.20,3.81,95.80,7.96,15.78,6.71,2.36,13.23,5.00,16.13
2012,49.00,148.00,98.00,5.30,4.27,85.48,10.38,21.08,8.82,3.49,40.74,13.00,18.06
2013,49.00,188.00,104.00,5.76,3.38,107.98,10.42,20.24,7.61,3.72,-0.17,-3.00,20.09
2014,46.00,167.00,96.00,5.06,3.32,109.93,9.08,16.86,6.87,3.40,30.48,14.44,22.00
2015,46.27,168.33,86.37,5.32,3.17,115.14,8.36,15.15,6.05,3.29,17.66,6.59,23.09
2016,43.37,188.90,112.11,5.60,3.14,116.24,9.13,16.30,6.70,3.83,39.36,16.56,25.32
2017,43.70,191.92,103.76,5.81,2.95,123.72,7.94,13.95,6.12,3.33,16.96,1.03,25.51
