聯一光,	3441
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,29.53,97.72,93.56,4.59,35.57,10.26,5.42,7.17,5.97,1.49,25.03,7.69,22.07
2009,28.31,92.23,90.93,2.80,67.39,5.41,2.82,3.76,4.74,0.79,1.29,-1.74,20.86
2010,22.26,149.65,148.46,3.79,253.04,1.44,6.36,8.41,7.43,1.81,39.21,8.17,20.82
2011,26.09,144.11,141.74,4.30,488.12,0.74,11.07,14.54,9.17,3.31,-16.17,-8.49,24.63
2012,13.98,299.46,286.39,4.25,493.40,0.73,9.19,11.41,8.70,3.02,60.33,6.08,27.69
2013,12.67,658.65,406.14,2.83,1.72,212.20,-0.16,-0.24,-0.36,-0.07,117.53,7.98,26.07
2014,12.71,679.34,408.66,3.40,1.91,191.09,3.97,4.50,6.25,0.25,9.07,-0.45,26.83
2015,7.72,1293.12,808.43,3.94,1.66,219.87,-1.71,-1.94,-3.23,-0.43,112.16,3.77,25.86
2016,9.28,1032.38,692.93,3.25,1.33,274.43,-2.58,-2.82,-6.02,-0.70,85.11,5.31,24.36
2017,11.30,807.89,485.00,4.12,1.64,222.56,-0.05,-0.09,-0.15,-0.04,21.28,-2.24,22.71
