律勝,	3354
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,47.82,188.08,159.19,2.88,11.34,32.18,20.80,44.32,14.47,5.07,NA,NA,n/a
2003,34.99,216.75,181.59,2.80,8.26,44.18,32.78,53.68,25.30,5.33,14.28,6.16,16.60
2004,17.12,364.34,310.02,3.19,9.24,39.50,55.22,71.95,35.66,11.90,104.41,20.29,21.81
2005,11.35,575.97,504.07,2.25,6.20,58.87,23.40,27.07,27.99,5.69,244.65,12.66,22.85
2006,11.74,441.77,338.34,2.05,4.96,73.58,6.48,7.32,11.01,1.41,70.83,0.00,18.79
2007,18.67,265.16,182.16,2.24,3.74,97.59,1.34,1.51,2.05,0.27,21.99,0.00,17.49
2008,14.22,328.34,257.99,2.54,3.67,99.45,3.31,3.82,4.88,0.68,149.56,19.79,17.73
2009,8.30,525.76,456.14,1.87,3.63,100.55,-3.27,-3.70,-8.25,-0.63,173.55,9.50,16.36
2010,12.78,388.79,325.71,3.48,8.24,44.29,7.19,7.99,8.80,1.29,-44.46,-5.17,16.55
2011,11.83,380.12,317.65,2.57,6.37,57.29,5.53,6.25,8.29,1.05,70.98,4.94,17.30
2012,15.01,318.19,257.76,2.39,5.55,65.76,0.90,1.00,1.50,0.16,28.00,0.48,16.14
2013,13.06,434.21,296.08,2.11,2.42,150.82,0.17,0.10,0.16,0.02,40.52,3.04,15.91
2014,11.37,528.68,427.33,2.08,2.68,136.19,2.41,2.67,4.41,0.43,124.44,11.09,16.35
2015,11.12,546.54,410.30,1.81,2.82,129.43,1.40,1.51,3.62,0.24,170.70,12.89,16.04
2016,18.80,371.87,325.98,2.06,3.05,119.67,0.63,0.70,1.90,0.11,23.26,2.44,16.46
2017,25.88,277.03,214.60,2.38,3.90,93.58,2.24,2.70,5.51,0.45,21.29,4.38,16.58
2018,24.41,276.79,180.20,2.31,3.87,94.31,5.02,6.48,15.33,1.09,52.41,9.39,17.17
