彩富,	5489
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.52,139.54,93.78,6.74,3.96,92.17,9.69,12.84,15.87,1.52,14.87,3.54,12.58
2001,34.33,122.94,79.75,4.51,2.44,149.59,2.04,1.27,2.63,0.14,NA,NA,11.46
2002,30.65,107.10,60.86,4.51,2.54,143.70,2.14,2.10,5.10,0.24,6.82,1.16,11.68
2003,33.89,119.54,96.78,5.72,3.33,109.60,9.91,13.99,30.85,1.67,26.37,8.12,12.75
2004,11.87,245.65,172.65,7.16,5.81,62.82,14.23,18.40,23.09,2.28,104.59,11.99,13.47
2005,16.15,234.95,193.67,5.19,5.87,62.18,9.06,10.52,13.85,1.31,110.17,18.73,12.93
2006,20.45,242.81,189.62,7.95,5.82,62.71,18.28,22.42,21.80,3.07,54.15,8.45,14.83
2007,15.82,326.56,266.04,7.37,5.80,62.93,22.52,27.49,23.40,4.01,116.45,7.68,15.52
2008,12.66,402.74,313.65,7.76,5.77,63.25,13.18,15.27,14.26,2.13,223.59,10.52,13.81
2009,18.12,338.99,266.10,6.89,4.69,77.82,15.03,17.82,17.61,2.50,55.99,5.15,14.89
2010,19.56,337.93,267.79,6.51,4.94,73.88,14.75,18.18,15.45,2.61,109.43,14.26,14.77
2011,21.21,271.64,207.07,4.84,3.67,99.45,9.87,12.39,13.20,1.81,76.02,2.88,14.14
2012,23.74,272.18,219.08,8.97,5.03,72.56,18.31,23.64,17.72,3.70,74.25,14.59,16.75
2013,21.38,407.90,304.31,8.10,3.58,101.95,23.04,30.21,25.03,5.77,41.96,-4.89,20.72
2014,21.89,399.56,321.49,7.53,3.88,94.07,20.66,26.31,21.67,5.78,152.85,16.63,22.70
2015,20.25,427.45,347.20,4.87,3.91,93.35,14.63,18.46,18.16,4.15,93.75,0.28,21.97
2016,24.85,325.76,268.43,4.27,3.86,94.55,8.00,10.22,10.88,2.18,64.95,0.79,20.27
2017,36.51,221.23,187.63,5.32,4.41,82.76,6.13,8.61,7.99,1.79,12.51,-1.56,20.89
