聯德控股-KY,	4912
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,37.80,174.18,146.39,7.16,28.22,12.93,22.22,33.60,6.70,0.67,0.53,0.25,n/a
2010,44.04,159.82,133.26,3.19,9.82,37.16,11.55,19.47,8.13,3.32,32.02,18.88,n/a
2011,41.39,181.09,142.59,2.79,7.03,51.92,11.12,19.21,9.29,4.01,-1.86,-4.32,n/a
2012,36.44,204.59,173.05,3.85,9.61,37.98,15.15,24.37,10.58,7.24,42.21,13.93,n/a
2013,52.68,132.75,111.53,3.48,8.31,43.92,7.16,12.92,6.21,4.00,20.81,4.85,31.13
2014,58.57,162.09,140.21,3.75,9.40,38.82,9.42,19.85,7.22,6.73,10.99,2.49,36.45
2015,44.24,201.24,175.60,3.14,7.82,46.67,5.26,13.49,6.91,5.19,13.53,0.00,41.22
2016,52.92,154.30,118.13,3.11,6.25,58.40,3.36,6.03,3.13,1.71,0.00,0.00,35.31
2017,65.66,112.32,88.35,2.84,6.02,60.63,8.39,20.00,7.39,7.55,0.18,0.00,37.30
2018,65.28,139.23,102.48,2.94,6.08,60.03,8.77,23.21,6.71,9.67,15.53,9.99,46.98
