璟德,	3152
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,4.00,1186.00,1084.00,3.95,5.05,72.27,21.00,22.00,43.00,4.01,787.00,25.00,27.25
2007,6.00,1036.00,966.00,4.15,5.77,63.25,21.00,22.00,44.00,6.15,434.00,20.00,29.89
2008,5.65,1100.29,1034.08,4.78,6.33,57.66,17.51,18.55,36.87,5.58,404.87,9.29,32.80
2009,8.81,743.73,701.73,5.30,6.40,57.03,16.61,17.92,36.30,6.16,258.98,12.39,35.96
2010,8.00,788.00,730.00,6.73,6.54,55.81,22.00,24.00,40.00,8.40,320.00,13.00,37.43
2011,6.00,1035.00,966.00,4.97,5.42,67.34,12.00,13.00,32.00,4.90,332.00,3.00,36.86
2012,6.00,1118.00,1058.00,4.96,6.70,54.47,12.00,13.00,29.00,4.76,337.00,6.00,37.21
2013,7.07,998.89,956.72,5.18,7.69,47.46,16.75,17.90,36.83,6.89,346.67,10.05,39.77
2014,9.66,751.16,719.95,4.87,7.53,48.47,15.64,17.07,36.71,6.85,237.58,6.45,40.44
2015,11.54,649.97,621.49,5.76,7.35,49.65,23.17,25.93,43.32,11.06,233.90,10.81,44.83
2016,12.00,679.00,649.00,5.50,6.78,53.83,23.00,26.00,42.00,11.69,228.00,5.00,46.56
2017,11.49,649.50,620.24,5.64,6.62,55.13,22.67,25.64,42.71,12.15,230.65,5.00,48.22
