泓格,	3577
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,19.99,323.70,121.01,10.12,1.27,287.40,19.06,25.28,19.11,3.71,109.83,21.31,16.46
2008,14.30,490.04,242.11,9.77,1.20,304.16,11.62,13.99,14.61,2.17,107.35,9.12,15.65
2009,12.30,621.41,345.86,7.79,1.00,365.00,4.92,5.67,8.83,0.87,76.94,0.15,15.17
2010,18.08,338.67,119.79,10.44,1.12,325.89,13.02,15.40,17.58,2.48,45.85,4.88,17.03
2011,14.47,426.12,189.19,8.89,1.19,306.72,11.46,13.68,15.79,2.38,109.64,3.97,17.75
2012,15.89,317.52,147.27,8.45,1.35,270.37,9.05,10.67,12.73,1.90,104.78,9.63,17.85
2013,18.53,345.92,155.13,11.20,1.23,296.74,9.28,11.35,12.11,2.01,62.56,3.58,18.12
2014,28.55,312.22,93.62,11.61,1.08,337.96,9.90,12.87,13.81,2.39,40.60,-0.07,19.07
2015,26.12,306.74,113.99,10.97,1.08,337.96,6.94,9.22,10.56,1.76,78.22,5.39,19.18
2016,23.52,303.37,165.85,13.05,1.41,258.86,12.18,15.95,16.68,3.19,134.59,16.82,20.87
2017,21.89,268.50,121.64,11.48,1.24,294.35,7.51,9.55,11.90,1.85,35.65,2.56,19.83
2018,27.25,268.58,101.47,10.31,1.14,320.17,7.82,10.26,12.19,2.06,27.37,-1.17,20.35
