光罩,	2338
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,35.93,230.44,207.33,3.40,9.98,36.57,9.43,12.78,24.98,1.74,82.34,7.76,13.55
2001,31.01,345.99,325.54,3.60,11.62,31.41,9.62,11.86,21.45,1.55,189.79,12.97,13.69
2002,28.29,405.60,381.71,3.88,13.28,27.48,8.99,11.54,21.29,1.45,223.15,14.19,12.84
2004,39.63,287.08,262.61,4.25,12.73,28.67,10.17,14.94,24.09,2.02,143.36,8.43,13.66
2005,37.57,165.87,153.92,3.78,13.99,26.09,9.40,14.28,22.87,2.00,86.57,9.19,14.40
2006,38.78,266.18,251.88,3.75,15.22,23.98,8.31,12.87,20.58,1.91,105.85,7.93,14.93
2007,34.00,299.43,283.08,3.65,14.60,25.00,10.51,15.82,28.03,2.51,95.00,5.64,15.36
2008,15.04,186.70,161.80,3.52,15.51,23.53,2.44,2.66,5.29,0.39,261.23,16.53,14.17
2009,20.10,444.45,406.01,3.51,14.00,26.07,2.02,2.15,4.69,0.30,39.84,0.00,15.14
2010,18.50,445.59,402.99,3.95,11.66,31.30,4.53,5.41,10.75,0.77,186.03,8.22,16.55
2011,16.89,424.31,390.48,3.51,10.95,33.33,2.94,3.42,7.49,0.51,91.30,2.75,16.67
2012,12.63,377.16,336.41,3.39,12.53,29.13,2.67,3.01,6.74,0.45,245.72,9.19,16.51
2013,8.74,661.44,517.95,3.80,4.13,88.37,1.49,1.62,3.72,0.17,127.53,4.32,14.42
2015,7.57,878.38,795.66,3.99,10.73,34.01,-1.03,-1.11,-2.88,-0.15,158.07,2.90,15.93
2017,20.29,291.91,208.77,3.66,3.77,96.81,-2.57,-3.11,-6.21,-0.33,107.31,11.11,12.30
