資通,	2471
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,20.36,423.55,397.82,3.30,163.20,2.23,17.16,7.49,8.13,1.43,20.00,4.04,20.57
2001,26.46,328.51,283.27,2.47,6.82,53.51,2.92,3.82,5.50,0.69,0.00,0.00,18.30
2002,15.03,612.72,559.36,2.90,4.07,89.68,-4.76,-6.12,-10.32,-1.03,62.04,7.18,16.28
2003,15.19,575.23,562.43,3.30,11.52,31.68,-0.37,-0.48,-0.68,-0.08,41.17,4.78,15.91
2004,20.20,498.89,483.98,2.55,33.12,11.02,1.00,1.01,1.34,0.17,55.03,9.24,16.40
2005,22.71,474.46,435.38,2.23,41.76,8.74,-4.99,-6.35,-8.87,-1.00,13.98,2.60,15.62
2006,22.94,508.47,466.91,2.64,192.00,1.90,3.52,4.57,6.51,0.75,35.72,3.01,16.47
2007,28.84,395.31,355.32,2.73,0.00,*****,-3.45,-4.66,-5.84,-0.73,3.55,3.03,15.08
2008,30.11,348.85,321.72,3.79,0.00,*****,-5.03,-7.13,-7.18,-1.07,87.89,36.86,14.51
2009,29.66,400.98,387.58,3.80,0.00,*****,-2.51,-3.52,-4.20,-0.52,0.57,0.46,13.98
2010,30.44,373.96,356.91,4.54,0.00,*****,6.27,8.99,8.30,1.34,51.50,35.33,15.23
2011,31.91,360.63,350.26,3.76,0.00,*****,7.03,9.95,9.56,1.52,44.73,20.79,15.90
2012,28.42,425.78,407.04,3.54,0.00,*****,8.08,11.57,13.60,1.87,51.73,16.92,16.52
2013,31.91,458.79,442.54,4.23,0.00,*****,4.69,6.93,8.12,1.08,40.84,6.35,15.43
2014,32.49,453.19,436.81,4.59,0.00,*****,5.65,8.33,9.50,1.30,31.44,18.32,15.81
2015,35.06,425.63,405.53,3.77,0.00,*****,3.36,5.07,5.96,0.78,4.96,-30.63,15.26
2016,33.91,418.28,404.21,4.00,0.00,*****,7.56,11.57,11.76,1.79,10.19,-14.44,15.71
2017,34.75,434.47,396.56,4.04,0.00,*****,2.88,4.59,4.65,0.69,23.35,-5.48,15.06
