仲琦,	2419
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,57.06,133.29,95.26,2.10,3.47,105.18,5.84,7.18,4.57,1.07,0.00,0.00,17.40
2001,57.20,178.02,143.64,2.23,3.78,96.56,2.92,3.22,1.83,0.50,27.53,11.97,15.63
2002,60.27,150.75,119.01,2.28,4.74,77.00,2.00,1.73,0.98,0.25,10.89,4.91,13.99
2003,61.81,142.30,107.65,2.12,5.02,72.70,0.57,-1.16,-0.63,-0.17,8.80,4.26,13.82
2004,60.46,118.19,92.78,2.09,5.72,63.81,-3.86,-11.66,-6.57,-1.58,0.00,0.00,12.56
2005,59.33,137.08,105.29,1.61,4.33,84.29,1.22,0.66,0.49,0.08,10.92,6.17,12.85
2006,56.16,172.19,118.38,2.03,4.76,76.68,1.22,0.29,0.18,0.04,7.07,2.63,13.01
2007,60.47,142.92,116.16,2.28,6.14,59.44,1.31,0.52,0.30,0.07,28.29,15.87,12.92
2008,53.35,125.18,102.41,3.02,11.33,32.21,2.89,3.86,1.89,0.52,29.97,16.50,13.78
2009,46.69,149.34,131.84,3.10,15.33,23.80,4.47,7.89,3.96,1.08,36.47,13.25,13.79
2010,54.77,127.98,116.49,3.84,32.11,11.36,5.22,10.08,3.06,1.34,0.00,-4.83,13.96
2011,54.54,130.69,120.08,3.31,26.03,14.02,4.26,8.99,3.39,1.24,17.26,10.40,13.71
2012,36.56,188.27,177.10,4.13,46.43,7.86,6.70,11.98,4.56,1.61,49.39,15.68,13.46
2013,54.17,180.17,133.04,4.34,4.61,79.17,3.50,4.85,2.14,0.35,-7.49,-10.72,12.70
2014,50.96,250.18,164.48,4.07,3.10,117.74,3.83,8.13,3.82,0.64,4.44,-0.01,13.32
2015,51.52,191.48,130.74,5.82,4.06,89.90,4.44,8.32,3.59,1.01,44.84,27.45,13.78
2016,51.70,211.13,145.23,5.63,3.99,91.47,7.20,13.87,5.97,1.99,6.58,3.74,14.97
2017,46.90,216.64,157.61,5.81,3.98,91.70,5.59,9.37,4.82,1.42,37.10,12.73,14.90
2018,61.04,147.20,80.99,6.20,3.34,109.28,3.88,5.52,2.94,0.81,0.00,0.00,14.97
