慶生,	6210
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,62.52,115.80,98.83,2.87,13.33,27.38,8.22,18.79,6.27,2.01,2.55,1.84,14.08
2001,58.36,120.46,108.00,2.67,13.79,26.46,7.01,14.84,5.66,1.86,32.05,19.88,13.44
2002,50.97,139.10,123.53,2.69,15.00,24.33,5.63,10.60,4.69,1.30,38.92,17.97,12.86
2003,53.32,120.62,111.33,2.49,13.53,26.97,-5.87,-13.11,-7.19,-1.51,16.55,9.37,10.71
2004,64.01,108.12,96.63,2.73,12.57,29.03,-5.25,-13.99,-6.91,-1.37,12.39,5.69,8.93
2005,64.36,107.25,99.45,2.89,15.60,23.39,-0.92,-4.65,-1.79,-0.41,4.49,2.19,8.52
2006,56.47,117.79,103.94,2.84,16.96,21.52,4.08,8.32,3.36,0.74,37.42,13.04,9.26
2007,51.51,149.23,126.81,3.63,12.32,29.62,9.20,18.71,8.28,1.91,33.95,11.55,11.17
2008,39.77,144.03,130.33,3.63,11.27,32.38,7.59,13.42,7.38,1.57,62.22,15.69,12.26
2009,36.83,170.65,151.59,3.37,10.97,33.27,7.10,11.35,7.84,1.43,36.05,5.16,12.99
2010,30.12,240.76,213.47,4.00,11.76,31.03,21.79,32.60,17.55,4.84,97.63,16.42,16.85
2011,31.23,234.63,208.13,3.79,11.19,32.61,15.81,22.78,13.75,3.80,83.85,3.87,16.67
2012,30.88,248.49,224.85,3.97,12.86,28.38,17.71,25.67,16.09,4.45,94.50,10.59,18.14
2013,32.19,280.87,260.55,3.94,13.49,27.05,15.88,23.74,15.04,4.28,91.45,9.28,18.71
2014,32.38,291.79,268.97,3.80,10.49,34.79,19.68,29.03,19.44,5.77,84.46,8.80,21.05
2015,28.31,335.46,308.94,3.80,8.89,41.05,17.33,24.84,19.19,5.40,26.73,-6.52,22.40
2016,23.76,394.94,363.07,3.74,8.46,43.14,10.97,14.82,14.07,3.27,47.14,-5.01,21.73
2017,23.73,404.30,371.31,4.19,8.45,43.19,13.98,18.31,17.25,4.16,223.09,25.87,23.76
