關中,	8941
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,64.76,114.75,96.85,12.13,18.10,20.16,18.85,47.02,7.07,4.90,64.78,71.15,n/a
2001,44.81,142.12,125.99,10.47,28.43,12.83,25.37,55.04,9.96,9.05,29.57,11.24,20.28
2002,47.29,151.87,135.70,13.29,42.09,8.67,38.35,71.45,12.01,15.15,86.74,50.51,26.81
2003,31.55,153.15,133.62,13.66,41.45,8.80,31.01,51.38,11.15,11.66,77.93,5.16,24.89
2004,33.85,100.10,83.62,14.20,47.78,7.63,26.17,38.89,9.57,8.27,82.96,2.04,21.07
2005,28.60,98.98,85.06,12.67,46.24,7.89,16.06,23.34,7.20,4.21,77.81,8.87,18.63
2006,33.07,131.62,97.13,11.49,31.82,11.47,4.08,5.84,2.22,1.01,12.46,-5.15,16.95
2007,33.26,143.35,103.38,10.24,19.29,18.92,5.62,8.20,2.96,1.43,28.99,9.35,18.09
2008,44.52,82.89,61.46,6.76,13.10,27.86,-8.18,-13.80,-5.81,-2.30,2.35,-3.15,15.42
2009,71.31,103.48,82.60,3.23,9.85,37.05,-27.50,-66.59,-30.50,-7.79,-11.00,-8.48,7.97
2010,68.66,112.18,90.17,2.59,9.63,37.90,-14.16,-49.71,-15.13,-3.08,13.16,9.25,5.45
2011,77.72,101.82,84.94,2.04,9.19,39.71,-8.11,-33.17,-9.21,-1.58,-13.01,-14.51,4.30
2012,96.22,104.83,76.18,1.88,8.88,41.10,-24.92,-173.16,-27.84,-4.12,-10.39,-9.09,0.45
2013,90.27,95.12,65.15,2.17,9.53,38.30,-2.99,-44.19,-4.03,-4.25,1.60,1.51,9.07
2014,70.32,64.06,25.33,4.36,4.53,80.57,14.57,67.59,9.10,13.12,-18.02,-12.38,26.07
2015,56.45,88.30,42.31,4.32,4.24,86.08,3.87,8.00,1.95,2.80,-9.52,-8.77,35.48
2016,52.84,95.82,50.26,3.96,4.65,78.49,2.28,4.21,1.28,2.23,5.51,0.94,31.66
2017,41.05,162.09,101.92,4.05,5.43,67.21,21.46,40.16,13.14,10.02,5.09,-13.45,34.68
