榮星,	1617
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,44.26,114.83,90.27,4.43,13.16,27.73,7.01,11.16,4.94,1.65,11.77,3.72,15.43
2001,43.72,139.97,120.08,4.17,13.94,26.18,7.41,11.50,5.37,1.72,21.96,4.62,15.50
2002,41.17,120.95,99.51,4.27,16.11,22.65,7.07,11.38,5.32,1.76,11.14,0.46,15.20
2003,47.20,122.30,108.60,3.92,17.89,20.40,1.67,2.55,1.18,0.37,NA,NA,13.97
2004,51.79,154.15,132.57,4.21,22.23,16.41,2.60,4.53,1.48,0.64,NA,NA,14.09
2005,56.99,173.77,147.28,3.82,20.23,18.04,0.61,0.41,0.12,0.06,0.24,0.03,13.76
2006,58.03,135.61,117.17,4.80,25.54,14.29,3.19,5.78,1.22,0.81,5.95,3.72,14.21
2007,55.98,128.24,110.12,4.56,22.60,16.15,1.69,2.12,0.47,0.29,6.97,4.79,14.02
2008,53.53,121.64,90.06,5.28,23.76,15.36,-3.94,-11.26,-2.98,-1.48,36.63,24.20,12.53
2009,50.17,126.92,112.63,3.94,20.30,17.98,-1.91,-5.37,-2.55,-0.65,11.11,5.23,11.65
2010,55.75,154.66,139.86,5.48,34.73,10.50,3.88,7.00,1.97,0.85,0.00,0.00,12.63
2011,55.24,133.15,125.00,4.25,32.93,11.08,-1.63,-4.97,-1.62,-0.55,0.02,0.01,11.42
2012,50.31,130.07,119.01,3.84,28.51,12.80,-2.05,-5.71,-2.41,-0.62,16.37,9.48,10.66
2013,51.29,187.87,161.43,4.52,11.26,32.41,1.15,1.06,0.43,0.12,12.72,5.37,10.99
2014,48.97,181.27,158.91,4.60,11.25,32.44,2.00,2.81,1.27,0.33,24.71,11.40,11.52
2015,48.20,167.89,149.61,4.26,10.36,35.23,2.29,3.41,1.94,0.39,23.28,11.59,11.32
2016,48.23,174.76,153.31,4.17,9.58,38.10,3.23,5.40,3.22,0.60,7.47,3.49,11.04
2017,51.95,160.54,138.85,4.41,9.75,37.43,4.02,7.15,3.46,0.81,1.31,0.74,11.50
2018,43.14,176.79,150.22,4.54,9.60,38.02,7.01,12.62,5.99,1.50,26.71,11.86,12.31
