中保,	9917
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,28.73,58.27,53.72,14.83,4.12,88.59,10.96,14.23,21.25,2.06,64.18,11.47,16.00
2001,18.72,83.65,76.49,12.00,4.12,88.59,20.03,25.94,42.16,4.30,114.24,9.03,18.20
2002,25.46,103.49,100.55,11.78,7.41,49.25,10.01,12.71,21.21,2.23,73.46,7.25,16.53
2003,28.42,110.34,107.41,11.54,7.59,48.08,11.54,15.69,24.95,2.71,72.04,9.24,17.16
2004,26.27,124.86,121.54,11.14,8.13,44.89,11.91,16.28,25.10,2.97,85.34,8.33,18.67
2005,21.41,143.56,135.28,10.31,5.87,62.18,13.24,17.34,26.29,3.26,118.11,7.62,19.28
2006,21.20,147.84,141.99,10.18,5.48,66.60,15.69,19.93,30.60,3.94,158.00,11.69,20.46
2007,23.54,78.78,74.19,10.52,4.66,78.32,15.90,20.45,32.21,4.26,105.18,6.21,21.24
2008,27.62,66.49,61.73,11.06,4.50,81.11,10.92,14.56,21.88,3.03,79.85,3.72,20.31
2009,27.36,68.13,61.36,10.95,3.85,94.80,12.02,16.51,25.11,3.36,90.12,5.94,20.34
2010,26.98,72.21,65.47,10.76,5.33,68.48,13.91,19.06,28.88,3.92,94.73,5.63,20.82
2011,27.49,79.94,71.87,10.10,5.13,71.15,13.68,18.78,28.48,4.01,104.23,7.27,21.87
2012,29.81,75.65,69.38,9.69,5.11,71.42,13.97,19.47,30.31,4.33,96.95,6.82,22.60
2013,43.75,114.92,100.33,10.64,2.59,140.92,11.18,19.52,15.73,4.48,20.75,-1.35,23.35
2014,44.36,113.46,98.58,10.40,2.56,142.57,10.91,19.30,15.96,4.62,66.75,15.25,24.08
2015,45.25,94.39,82.08,9.81,3.59,101.67,10.58,18.98,15.84,4.68,47.69,7.44,24.19
2016,50.92,100.63,90.79,9.74,3.87,94.31,3.32,6.11,4.77,1.40,49.51,8.61,21.63
2017,49.56,109.81,98.08,10.23,4.29,85.08,11.00,21.81,17.12,5.00,47.97,8.41,22.96
