遠雄,	5522
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,65.70,141.34,12.92,16.10,0.27,1351.85,9.03,22.25,20.92,3.09,NA,NA,14.76
2001,72.55,130.25,5.44,13.53,0.17,2147.05,5.14,14.29,19.36,2.08,NA,NA,14.30
2002,70.53,124.19,5.45,16.89,0.27,1351.85,2.72,7.13,7.20,1.02,5.21,5.44,14.24
2003,65.25,127.35,8.16,19.01,0.33,1106.06,2.05,4.25,4.67,0.62,25.85,42.63,14.84
2004,67.55,122.81,10.48,45.51,0.54,675.92,2.23,5.38,3.81,0.78,0.00,0.00,14.63
2005,60.34,170.12,13.17,0.00,0.00,*****,5.20,13.29,13.80,2.02,26.29,23.16,15.73
2006,51.85,187.39,23.26,43.11,0.61,598.36,12.85,28.47,25.65,5.19,43.65,34.77,20.43
2007,52.13,173.53,18.64,32.28,0.36,1013.88,14.11,28.86,30.86,6.37,-9.74,-22.37,23.76
2008,60.70,159.60,14.00,102.70,0.32,1140.62,10.51,23.88,38.54,6.03,-17.26,-37.72,26.56
2009,53.13,180.01,14.63,156.84,0.28,1303.57,13.22,30.24,31.78,9.02,24.73,19.24,33.08
2010,40.05,228.30,27.93,77.32,0.30,1216.66,14.44,27.28,34.21,9.48,63.02,23.67,36.40
2011,47.64,187.00,29.50,85.98,0.28,1303.57,11.56,20.52,31.33,7.67,-21.18,-33.23,41.14
2012,53.29,174.39,27.34,95.40,0.20,1825.00,7.59,14.85,29.15,6.23,-4.37,-14.90,42.81
2013,56.93,172.14,13.38,32.48,0.29,1258.62,8.76,20.92,26.58,8.66,-4.64,0.00,42.61
2014,58.67,157.95,13.34,16.54,0.17,2147.05,5.63,13.31,28.09,5.99,-12.73,-20.38,47.42
2015,55.42,164.63,16.41,17.86,0.25,1460.00,6.84,15.55,23.79,7.74,3.26,-3.40,52.18
2016,50.93,191.09,17.24,17.30,0.29,1258.62,4.00,8.05,12.65,4.19,18.04,10.98,52.14
2017,51.09,194.35,22.32,15.94,0.22,1659.09,2.56,4.68,10.79,2.40,0.75,-6.55,50.71
2018,46.94,199.53,17.28,22.69,0.31,1177.41,2.68,4.81,8.27,2.42,19.68,11.80,50.88
