金居,	8358
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,57.76,152.49,116.65,6.07,10.53,34.66,6.66,12.05,4.71,1.16,73.56,16.57,10.17
2008,56.70,123.20,83.66,7.92,8.89,41.05,0.12,-1.96,-1.02,-0.20,62.14,9.90,9.94
2009,57.48,111.27,83.87,5.98,8.36,43.66,4.26,8.83,5.37,0.92,6.63,1.46,10.86
2010,48.16,159.30,121.51,5.81,12.03,30.34,9.82,19.70,8.47,2.41,30.60,4.15,13.23
2011,57.00,108.00,75.24,4.21,9.02,40.46,-2.20,-5.68,-3.09,-0.69,8.54,-1.94,11.13
2012,58.17,149.83,110.53,4.20,8.58,42.54,-1.15,-4.29,-2.09,-0.47,19.15,3.31,10.65
2013,57.74,119.68,79.52,3.82,7.05,51.77,-1.92,-6.26,-3.34,-0.64,15.86,3.10,9.90
2014,63.79,71.83,49.72,4.04,6.97,52.36,-5.42,-16.11,-7.91,-1.42,1.39,0.51,8.47
2015,67.59,105.98,79.44,3.72,8.26,44.18,-3.86,-12.02,-5.58,-0.96,9.91,2.26,7.45
2016,61.48,145.01,123.33,3.45,10.44,34.96,12.05,34.01,11.06,3.05,26.29,6.05,10.50
2017,31.75,221.99,197.46,3.81,10.12,36.06,16.69,29.68,16.42,5.02,70.01,15.42,21.04
