榮化,	1704
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,29.70,176.54,98.11,14.42,8.24,44.29,5.32,6.41,5.00,0.86,38.72,3.08,13.79
2001,40.39,174.30,121.14,13.81,6.77,53.91,3.00,3.43,2.96,0.47,31.23,3.69,13.35
2002,40.78,176.23,104.26,17.16,5.76,63.36,4.57,6.53,5.55,0.97,37.98,4.11,14.93
2003,42.80,159.52,99.21,15.88,5.73,63.69,3.55,5.37,4.62,0.82,-1.89,-2.31,14.44
2004,44.02,198.22,106.35,14.55,5.65,64.60,6.85,11.18,8.09,1.67,40.06,3.88,15.14
2005,43.80,180.89,104.10,13.11,5.54,65.88,11.47,19.48,13.57,3.27,2.30,-2.76,18.40
2006,46.31,145.92,77.96,11.92,6.06,60.23,10.07,17.15,11.65,3.12,41.87,2.80,18.81
2007,53.97,84.64,50.67,11.89,7.46,48.92,6.37,11.57,7.11,2.15,25.63,1.95,18.84
2008,46.05,122.85,78.79,23.57,11.08,32.94,7.85,14.34,6.65,2.88,25.69,-0.94,22.78
2009,36.64,103.15,66.28,23.82,10.05,36.31,11.23,18.80,11.70,4.27,65.11,9.56,24.22
2010,40.39,61.17,31.94,23.38,11.22,32.53,11.50,18.47,10.99,4.52,16.72,-2.29,24.86
2011,36.44,63.22,29.75,24.05,9.75,37.43,7.85,12.38,8.21,3.37,11.77,-4.03,28.37
2012,41.49,254.90,163.51,21.39,8.42,43.34,1.91,2.69,2.06,0.75,43.55,-1.07,26.57
2013,60.73,155.03,115.29,11.37,6.87,53.12,-2.30,-7.32,-3.50,-0.26,7.53,1.12,25.93
2014,73.37,89.97,59.48,11.40,6.20,58.87,-25.41,-79.14,-31.35,-9.76,-9.94,-5.22,16.72
2015,34.51,292.39,215.99,12.40,5.42,67.34,27.07,55.92,27.15,11.69,59.67,9.20,28.75
2016,35.43,281.61,221.88,12.25,6.73,54.23,10.30,15.55,9.96,4.65,77.16,11.34,31.18
2017,41.41,279.81,222.42,11.79,7.24,50.41,8.55,13.48,8.10,4.20,39.54,3.05,31.67
