商丞,	8277
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2002,36.99,401.99,237.42,22.20,15.75,23.17,18.85,34.09,3.60,2.59,33.06,5.86,8.53
2003,32.41,403.03,231.66,24.68,17.93,20.35,23.93,34.97,4.25,3.62,76.13,15.12,12.15
2004,46.87,215.84,135.20,20.32,19.78,18.45,20.02,32.88,2.97,4.11,*****,-1.46,14.38
2005,63.58,169.67,90.61,13.03,12.81,28.49,6.91,13.72,1.22,1.80,*****,-8.83,13.19
2006,53.45,233.44,150.58,8.83,9.59,38.06,7.40,15.77,1.87,2.11,*****,-3.40,15.08
2007,61.49,201.03,121.74,10.60,13.66,26.72,-9.04,-24.75,-2.39,-2.99,*****,-5.37,10.61
2008,87.63,101.74,61.20,14.52,13.68,26.68,-44.70,-179.76,-10.44,-10.38,*****,*****,1.57
2009,41.38,223.26,122.86,21.37,11.10,32.88,24.05,62.14,5.31,11.58,26.64,14.73,19.68
2010,41.69,251.90,139.00,22.48,14.80,24.66,-20.79,-37.51,-3.98,-6.50,*****,-7.74,15.93
2011,38.21,267.42,102.97,12.22,6.58,55.47,-13.51,-24.16,-5.40,-3.44,35.61,14.20,12.51
2012,26.71,425.40,146.42,17.29,3.50,104.28,1.26,0.76,0.29,0.10,90.84,18.51,12.61
2013,10.42,748.95,528.01,17.45,3.16,115.50,5.12,6.20,4.31,0.73,380.59,40.86,14.71
2014,22.86,1436.18,1058.35,14.94,4.35,83.90,-3.74,-4.70,-4.27,-0.67,717.62,38.84,13.68
2015,23.98,1352.67,913.51,7.51,1.81,201.65,-7.86,-10.62,-21.87,-1.39,804.71,38.72,12.42
2016,26.22,221.55,173.55,9.46,2.66,137.21,-10.04,-13.82,-24.28,-1.60,154.74,0.00,10.79
2017,9.31,586.68,411.19,9.15,3.42,106.72,-5.88,-7.57,-11.67,-0.79,582.55,1.71,10.08
