中櫃,	2613
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,72.57,29.74,27.09,7.40,NA,NA,-2.19,-10.40,-10.39,-1.38,2.91,0.51,12.59
2002,77.71,36.75,34.28,7.16,NA,NA,-3.90,-18.50,-16.11,-2.06,3.93,0.72,9.68
2003,76.75,39.57,36.95,7.78,NA,NA,1.54,3.77,2.67,0.37,8.60,1.49,10.17
2004,70.73,75.89,71.76,7.85,NA,NA,7.46,26.82,19.39,3.02,35.35,4.02,15.41
2005,65.88,117.16,117.11,7.12,NA,NA,5.21,15.89,14.02,2.13,55.14,3.88,18.04
2006,62.82,179.29,178.96,7.11,NA,NA,3.04,8.32,8.13,1.26,66.77,3.29,19.67
2007,61.23,165.38,165.33,7.22,NA,NA,4.07,10.57,10.91,1.75,84.83,5.16,21.87
2008,61.47,82.66,81.16,8.18,NA,NA,5.25,13.58,14.80,2.41,69.92,5.91,22.62
2009,57.99,113.28,112.05,7.49,NA,NA,-1.70,-4.00,-5.59,-1.04,-13.14,-0.92,31.82
2010,57.28,114.16,113.39,8.00,NA,NA,1.91,3.46,3.34,0.90,48.29,4.29,33.04
2011,55.48,102.47,102.41,7.56,NA,NA,2.38,4.49,4.51,1.21,30.59,2.65,34.28
2012,54.74,100.19,99.67,6.82,NA,NA,1.36,1.93,2.05,0.53,21.11,2.12,34.88
2013,55.01,148.91,148.33,6.20,NA,NA,1.88,3.28,3.17,0.90,38.74,3.32,34.41
2014,53.33,153.02,137.95,6.61,NA,NA,2.34,4.33,4.24,1.20,39.88,3.26,33.65
2015,56.99,104.00,92.30,6.21,NA,NA,0.74,0.85,0.88,0.23,8.00,0.74,31.40
2016,51.87,86.18,75.44,5.84,NA,NA,1.12,1.64,1.79,0.53,-27.40,-4.29,27.43
2017,52.01,89.12,78.64,5.62,NA,NA,1.37,1.92,2.16,0.52,20.70,3.52,27.35
2018,52.83,90.33,77.72,5.64,NA,NA,1.35,1.93,2.05,0.53,22.31,3.22,27.43
