順德,	2351
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,45.95,134.25,58.80,5.08,2.73,133.69,2.69,2.81,2.68,0.36,14.96,3.98,12.90
2001,45.38,126.82,61.72,3.89,2.08,175.48,-0.73,-3.76,-4.58,-0.48,28.49,7.50,12.55
2002,46.25,126.12,71.40,4.43,2.72,134.19,0.42,-1.27,-1.30,-0.16,26.91,7.75,12.31
2003,47.14,123.30,73.43,4.37,3.08,118.50,3.82,5.74,4.99,0.72,17.99,5.84,12.92
2004,47.57,155.71,81.33,4.85,3.63,100.55,7.30,12.91,8.74,1.69,23.21,5.47,13.70
2005,52.59,140.00,82.70,4.16,3.71,98.38,5.47,10.08,6.70,1.42,16.71,1.99,14.41
2006,55.22,119.38,73.66,4.62,5.13,71.15,9.59,19.69,8.97,3.06,26.27,7.69,16.58
2007,56.97,119.23,79.16,4.20,5.76,63.36,7.78,16.44,7.08,2.82,13.27,-0.69,17.75
2008,54.38,153.15,96.85,4.04,5.66,64.48,2.23,3.58,1.82,0.63,39.42,3.94,17.09
2009,51.68,151.18,90.55,3.79,3.97,91.93,5.12,10.18,7.26,1.83,59.43,13.15,18.70
2010,54.48,130.61,70.84,6.28,5.41,67.46,9.04,18.77,8.36,3.73,7.73,-0.15,20.93
2011,56.75,134.99,63.35,6.23,4.68,77.99,2.15,4.00,1.91,0.83,10.83,-0.74,20.55
2012,52.67,172.93,90.73,6.03,4.03,90.57,3.83,7.41,4.13,1.56,52.39,8.84,21.44
2013,54.26,165.65,87.96,5.11,3.71,98.38,6.37,13.19,6.08,2.69,38.11,7.22,23.07
2014,52.71,168.92,94.34,4.62,3.54,103.10,8.20,16.73,7.97,3.95,45.87,9.24,25.77
2015,48.48,165.72,90.92,4.29,3.15,115.87,6.59,12.53,7.17,3.16,54.50,9.16,26.61
2016,46.40,210.16,120.72,4.59,3.14,116.24,8.40,15.36,9.16,4.00,58.79,8.10,28.01
2017,47.05,196.58,101.91,4.53,3.09,118.12,7.84,14.10,8.14,3.93,25.89,2.23,29.35
2018,47.07,173.80,91.48,4.75,3.02,120.86,8.45,15.21,8.53,4.55,45.64,8.12,31.31
