福貞-KY,	8411
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2009,36.38,198.27,127.43,2.09,7.45,48.99,6.67,9.49,7.11,1.45,-126.11,-48.91,n/a
2010,38.99,197.12,126.64,3.16,7.33,49.79,17.83,26.92,10.82,9.29,13.92,5.44,n/a
2011,40.74,219.77,166.41,3.43,5.18,70.46,8.64,12.50,6.53,5.66,5.49,0.88,n/a
2012,36.00,210.11,153.87,4.73,5.46,66.84,8.50,13.14,7.09,5.82,63.83,21.96,n/a
2013,33.29,310.36,245.49,6.70,7.06,51.69,10.65,15.76,8.28,6.82,26.65,5.86,48.21
2014,30.01,164.03,123.51,4.54,4.70,77.65,2.74,3.68,3.72,1.40,21.04,7.77,39.35
2015,35.41,247.09,195.81,4.71,6.18,59.06,2.91,3.81,3.55,1.50,18.87,2.21,39.54
2016,42.61,201.06,154.88,3.94,5.11,71.42,5.18,7.69,7.26,2.84,12.87,3.29,36.01
2017,43.25,181.88,132.48,4.61,4.61,79.17,3.17,4.82,3.95,1.60,10.50,3.21,33.69
2018,42.60,235.85,179.14,3.95,3.83,95.30,-0.32,-2.43,-2.50,-0.79,54.74,12.08,31.31
