全域,	3067
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,10.15,739.46,663.60,9.07,77.18,4.72,26.19,29.69,9.84,3.76,69.04,3.23,14.24
2002,22.42,276.50,259.01,9.81,82.97,4.39,22.00,26.54,11.46,3.55,180.07,40.79,14.47
2003,32.81,189.57,178.71,6.70,123.05,2.96,16.88,23.46,10.09,3.26,31.78,0.00,14.23
2004,18.11,309.76,287.59,5.50,143.70,2.54,16.47,22.20,9.00,2.90,0.00,0.00,13.75
2005,29.32,198.09,181.91,5.09,98.25,3.71,11.58,15.26,7.00,2.10,81.85,15.21,13.76
2009,33.44,134.87,131.88,6.17,74.33,4.91,5.97,8.59,4.74,0.98,56.17,26.58,11.88
2010,39.30,131.69,129.01,8.33,156.41,2.33,11.77,18.59,9.68,2.39,51.85,31.91,13.84
2011,38.70,109.94,106.67,7.25,112.11,3.25,2.96,4.84,3.26,0.65,0.00,-15.13,13.07
2012,40.94,97.57,93.10,7.00,71.75,5.08,-4.52,-7.52,-6.03,-0.91,12.09,2.77,11.24
2013,27.08,297.44,217.02,7.77,3.44,106.10,-10.18,-13.97,-11.18,-1.47,0.00,0.00,9.99
2014,25.35,330.11,262.31,6.70,3.98,91.70,1.26,1.70,1.48,0.17,2.24,0.58,10.38
2015,21.82,372.64,262.73,6.43,4.34,84.10,-10.58,-13.88,-13.17,-1.34,0.00,0.00,8.91
2016,42.00,69.29,NA,NA,25.31,NA,NA,NA,NA,-0.54,NA,NA,7.93
2017,30.02,237.44,149.62,10.73,3.52,103.69,-7.10,-9.96,-8.12,-0.75,NA,NA,7.17
2018,17.76,364.06,187.94,8.30,3.07,118.89,-10.58,-14.07,-12.81,-0.94,NA,NA,6.18
