盛弘,	8403
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,53.22,132.96,125.32,2.66,55.19,6.61,10.57,21.65,7.21,2.60,35.89,36.62,13.25
2009,47.03,158.78,148.30,2.86,22.55,16.18,8.62,17.17,6.74,2.40,41.55,24.33,15.16
2010,39.67,154.49,143.72,3.23,26.25,13.90,10.04,17.57,7.78,2.66,31.07,12.30,17.95
2011,37.07,148.39,129.91,3.41,20.04,18.21,4.10,6.64,3.81,1.17,18.81,2.65,18.88
2012,33.64,153.37,143.84,2.89,16.75,21.79,5.22,7.90,5.86,1.55,18.92,5.96,19.94
2013,48.89,256.30,229.25,3.12,8.67,42.09,4.73,7.85,5.05,1.64,18.16,4.60,19.47
2014,50.87,135.15,123.46,3.36,8.85,41.24,5.01,9.02,5.75,1.81,9.04,4.70,19.99
2015,32.90,205.30,189.32,3.49,10.53,34.66,8.90,14.45,10.85,3.50,21.74,6.20,24.13
2016,36.65,159.01,141.50,3.50,10.15,35.96,4.39,6.48,5.35,1.67,18.07,2.40,24.40
2017,39.10,141.71,129.46,3.29,10.05,36.31,4.03,6.08,4.66,1.60,5.57,0.93,23.95
2018,33.45,218.71,187.75,3.24,9.00,40.55,4.01,5.80,4.37,1.56,3.43,-0.47,24.22
