天品,	6199
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,48.56,167.65,100.42,10.07,4.25,85.88,16.41,30.98,9.57,2.39,0.00,0.00,16.09
2001,26.83,331.73,243.63,7.31,3.65,100.00,10.41,15.69,8.42,2.23,0.00,0.00,18.41
2002,20.30,440.95,259.32,8.02,3.77,96.81,2.69,3.38,2.09,0.47,NA,NA,14.75
2003,50.43,302.78,230.11,5.22,4.98,73.29,7.51,12.33,6.00,1.76,NA,NA,16.96
2004,55.69,240.35,203.86,4.11,5.37,67.97,-3.42,-8.11,-4.54,-0.64,22.43,10.57,13.43
2005,56.68,228.89,192.91,4.53,5.38,67.84,-2.46,-6.43,-3.77,-0.82,NA,NA,12.59
2006,40.00,183.35,149.70,4.19,4.06,89.90,0.26,0.02,0.01,0.00,76.17,44.05,12.42
2007,25.03,300.41,249.65,6.60,5.36,68.09,0.43,0.57,0.34,0.07,66.69,18.32,12.54
2008,13.02,631.13,558.22,6.12,5.17,70.59,8.79,10.87,10.87,1.39,0.00,0.00,14.11
2009,9.46,875.47,817.01,4.33,4.58,79.69,-25.59,-28.91,-69.92,-3.62,13.86,0.94,10.61
2010,11.91,616.91,597.33,3.51,4.41,82.76,-23.56,-26.33,-105.71,-2.48,-72.23,-6.10,8.23
2011,5.29,2474.17,2473.71,2.74,13.69,26.66,-22.42,-24.67,-316.55,-1.81,-659.54,-11.47,6.42
2012,0.75,4923.57,4918.29,28.86,NA,NA,6.52,6.73,424.81,0.44,124.79,0.47,6.69
2013,1.96,4184.92,2558.92,9077.00,0.04,9125.00,-4.09,-4.27,-318.63,-0.46,0.00,0.00,9.80
2014,3.17,2567.59,1448.02,46.37,0.05,7300.00,4.15,4.26,38.16,0.57,218.95,5.90,10.65
2015,6.41,1766.82,967.05,10.59,0.05,7300.00,3.40,3.61,33.56,0.45,133.57,5.59,11.01
2016,6.64,1606.28,924.49,4.00,0.04,9125.00,1.25,1.33,14.34,0.15,55.05,2.54,11.54
2017,7.09,1465.71,840.55,3.79,0.16,2281.25,4.55,4.88,31.51,0.57,-75.11,-3.92,11.80
