嘉裕,	1417
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2001,31.11,111.83,69.29,12.12,1.75,208.57,0.63,0.01,0.03,0.00,0.00,0.00,11.03
2004,28.42,140.49,102.20,8.46,2.68,136.19,-4.46,-6.64,-15.70,-0.77,33.01,9.13,10.98
2005,24.87,156.51,110.49,7.67,3.17,115.14,-12.65,-17.51,-38.96,-1.79,0.00,0.00,9.43
2006,21.18,153.52,99.39,6.77,2.70,135.18,-2.60,-3.62,-8.07,-0.37,0.00,0.00,10.87
2007,17.96,157.62,110.01,4.62,1.74,209.77,1.15,1.17,3.92,0.13,25.18,3.89,11.04
2008,20.44,126.78,72.11,5.03,1.57,232.48,1.25,1.27,4.39,0.13,-9.41,-1.67,9.81
2009,20.72,119.37,71.00,6.22,1.38,264.49,2.14,2.55,9.27,0.26,-4.74,-0.89,10.92
2010,19.15,119.03,74.14,6.92,1.42,257.04,2.94,3.60,12.28,0.40,16.15,2.72,11.17
2011,19.77,120.63,68.20,5.87,1.58,231.01,4.81,5.88,18.65,0.67,2.61,0.47,11.70
2012,22.47,114.08,65.25,6.81,2.36,154.66,3.10,3.79,8.43,0.45,-1.01,-0.22,11.87
2013,26.82,272.67,185.14,8.71,1.66,219.87,0.41,0.38,0.50,0.04,-25.98,-7.01,11.53
2014,25.94,263.74,143.61,8.78,1.40,260.71,0.59,0.63,0.89,0.08,-24.39,-6.38,12.71
2015,26.83,250.54,128.36,10.97,1.42,257.04,-6.10,-8.48,-10.83,-1.01,2.58,0.67,11.16
2016,25.20,256.53,128.48,9.63,1.18,309.32,-3.01,-4.21,-5.76,-0.45,0.00,0.00,10.21
2017,22.45,269.54,168.75,7.94,1.00,365.00,-9.33,-12.41,-22.58,-1.21,30.56,6.56,9.27
2018,19.27,278.99,175.68,8.50,0.87,419.54,-5.28,-6.77,-15.57,-0.61,0.00,0.00,8.90
