新世紀,	3383
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,49.48,102.80,74.14,2.75,4.33,84.29,19.69,36.74,32.61,3.94,43.69,21.38,12.70
2007,43.38,242.58,192.64,2.67,4.34,84.10,16.88,29.14,29.09,4.84,44.04,7.89,20.74
2008,46.75,289.12,222.52,2.30,3.39,107.66,11.32,19.57,22.82,3.16,53.15,8.25,17.94
2009,43.81,191.65,147.56,1.78,2.87,127.17,-4.58,-9.47,-17.30,-1.51,46.62,10.61,15.75
2010,52.03,132.40,82.32,3.73,2.66,137.21,9.34,17.99,19.63,3.71,5.36,1.64,22.88
2011,50.25,264.96,199.15,3.58,3.48,104.88,3.29,5.86,6.75,1.16,44.54,6.18,22.84
2012,54.00,145.00,89.49,2.31,2.86,127.62,-5.37,-12.79,-20.25,-2.58,11.07,2.20,19.01
2013,53.47,120.67,70.96,3.01,2.50,146.00,-3.31,-9.04,-12.84,-1.63,36.15,8.43,17.43
2014,43.87,152.67,82.41,3.43,2.10,173.80,1.50,1.27,1.84,0.38,27.64,5.19,17.40
2015,50.90,136.77,72.89,2.47,2.06,177.18,-18.52,-36.28,-75.39,-5.75,20.84,2.53,12.27
2016,64.54,102.30,27.10,2.09,1.52,240.13,-29.51,-69.71,-167.51,-6.84,8.49,1.40,5.41
2017,70.28,135.89,64.78,3.14,1.25,292.00,-11.12,-36.85,-50.81,-2.01,19.48,1.06,3.39
