欣泰,	8917
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,34.11,192.62,187.36,6.42,109.49,3.33,6.05,9.16,14.74,1.33,112.73,4.48,14.39
2001,34.71,204.84,199.46,6.11,111.25,3.28,6.84,10.43,16.44,1.51,119.80,4.92,14.52
2002,36.16,205.59,200.27,5.82,95.18,3.83,5.07,5.07,16.70,1.53,119.10,4.62,14.69
2003,36.30,238.95,231.59,6.89,73.86,4.94,6.23,9.76,14.51,1.44,117.35,3.51,14.75
2004,40.70,195.64,190.55,9.13,70.92,5.14,6.37,10.38,13.25,1.54,60.77,3.50,14.92
2005,41.61,143.85,136.42,8.67,60.25,6.05,7.20,12.24,13.91,1.87,71.25,12.54,15.58
2006,43.17,113.10,108.90,6.90,38.08,9.58,8.95,15.55,16.78,2.30,74.12,22.13,15.73
2007,47.67,104.88,99.63,6.50,27.81,13.12,8.16,14.99,15.02,2.40,50.72,14.27,16.24
2008,44.02,117.14,110.30,8.81,25.83,14.13,8.38,15.47,12.50,2.34,54.57,17.36,15.86
2009,40.03,141.58,134.10,9.44,19.57,18.65,8.89,15.32,13.72,2.30,60.39,15.39,15.70
2010,33.17,135.39,127.26,10.02,24.76,14.74,10.16,16.05,15.08,2.48,23.77,0.42,15.95
2011,31.26,160.69,154.07,8.66,32.40,11.26,8.96,13.22,12.82,2.02,53.06,6.20,15.59
2012,30.51,180.01,171.70,8.20,43.30,8.42,8.18,11.84,10.63,1.79,60.11,7.16,15.34
2013,37.73,168.30,165.28,7.97,56.88,6.41,5.42,8.33,7.54,1.24,59.39,8.23,14.76
2014,41.66,168.45,165.63,9.17,70.74,5.15,4.75,7.89,6.77,1.14,49.34,8.85,14.48
2015,45.88,171.85,165.89,9.14,42.30,8.62,4.80,8.54,9.51,1.25,52.05,10.11,14.67
2016,51.67,160.69,154.52,9.58,29.19,12.50,4.82,9.45,11.53,1.40,48.39,11.79,15.04
2017,53.83,182.51,172.77,9.01,26.13,13.96,5.35,11.33,12.78,1.73,38.67,6.61,15.54
