和成,	1810
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,40.55,116.65,67.37,2.31,1.41,258.86,1.59,-0.58,-1.20,-0.09,20.68,4.58,16.17
2001,38.87,110.81,66.77,2.08,1.32,276.51,0.38,-1.52,-3.98,-0.24,13.30,3.80,15.96
2002,39.33,91.97,54.10,2.27,1.62,225.30,-2.71,-6.26,-16.06,-0.97,14.15,4.62,14.87
2003,35.26,103.86,60.73,2.22,1.67,218.56,1.27,0.46,1.17,0.07,7.22,2.10,16.37
2004,38.29,95.33,66.99,2.73,2.17,168.20,-6.18,-11.02,-24.10,-1.71,19.58,6.18,14.51
2005,33.79,136.52,96.35,2.75,2.84,128.52,1.28,0.98,1.97,0.14,7.00,1.46,14.02
2006,32.99,142.62,91.75,2.95,2.89,126.29,2.81,3.41,6.15,0.48,11.03,2.32,14.56
2007,32.21,151.67,107.97,2.87,3.05,119.67,-3.05,-5.28,-9.76,-0.77,22.35,4.28,14.71
2008,32.74,135.25,79.44,2.83,2.76,132.24,-0.88,-2.03,-4.01,-0.33,4.39,0.83,15.41
2009,31.11,113.27,64.23,2.44,2.19,166.66,-2.54,-4.26,-10.95,-0.66,-2.17,-0.45,15.64
2010,33.74,99.05,61.76,2.86,2.73,133.69,0.61,0.46,0.92,0.07,-2.98,-0.72,15.36
2011,36.67,127.12,78.00,2.65,2.69,135.68,0.86,0.82,1.50,0.12,2.53,0.51,14.65
2012,37.50,117.79,68.98,2.62,2.49,146.58,0.87,0.79,1.36,0.12,7.15,-0.27,14.71
2013,50.87,131.53,83.17,2.97,2.28,160.08,2.20,3.20,2.93,0.49,15.35,4.51,14.97
2014,49.32,127.76,80.20,3.10,2.33,156.65,2.20,3.25,3.13,0.49,8.16,2.53,15.71
2015,49.98,132.65,80.82,3.22,2.23,163.67,1.63,2.12,2.05,0.35,4.00,1.17,15.03
2016,50.51,114.58,75.27,3.05,2.32,157.32,3.11,5.13,4.92,0.81,-6.51,-2.65,15.24
2017,47.92,146.15,92.86,3.06,2.21,165.15,1.96,2.77,2.80,0.46,10.81,3.09,15.61
2018,48.62,133.24,77.74,3.28,2.13,171.36,-0.15,-1.36,-1.41,-0.18,5.38,1.61,14.84
