亞信,	3169
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,6.35,1188.67,988.60,10.01,3.15,115.87,14.82,16.23,22.52,1.89,373.46,19.70,12.58
2008,11.29,686.08,530.48,16.57,3.69,98.91,13.87,15.22,16.32,1.88,209.09,14.66,12.54
2009,8.47,998.88,929.28,17.79,4.60,79.34,16.85,18.65,22.96,2.77,359.49,23.05,15.59
2010,7.40,1198.00,1115.00,17.70,7.68,47.52,16.00,18.00,23.00,2.80,244.00,6.00,16.24
2011,9.47,691.53,584.01,11.93,4.03,90.57,11.77,12.85,21.41,2.00,122.21,-4.74,15.15
2012,7.41,926.47,738.79,12.19,3.33,109.60,13.11,14.32,19.01,2.19,209.72,4.15,15.41
2013,10.05,794.78,695.38,11.10,3.48,104.88,11.83,13.04,17.68,2.01,232.51,3.68,15.56
2014,10.04,798.89,708.53,8.25,3.78,96.56,7.58,8.43,14.02,1.28,113.00,-1.31,14.93
2015,12.09,558.43,455.75,8.04,4.88,74.79,7.19,8.08,9.90,1.21,92.97,2.52,14.78
2016,9.24,781.35,694.92,6.84,5.32,68.60,7.20,8.06,9.54,1.18,193.64,9.17,14.54
2017,10.38,769.26,672.78,7.64,5.80,62.93,11.30,12.54,14.07,1.86,177.34,12.78,15.21
2018,11.53,737.10,653.80,7.09,4.45,82.02,12.94,14.53,18.63,2.25,176.31,10.52,15.88
