長興,	1717
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,43.00,188.00,124.00,4.10,5.30,68.86,7.00,10.00,6.00,1.58,62.00,10.00,17.02
2001,44.00,192.00,142.00,4.20,5.80,62.93,5.00,8.00,6.00,1.19,61.00,9.00,16.31
2003,43.00,149.00,100.00,3.90,6.00,60.83,5.00,8.00,6.00,1.36,13.00,0.00,16.16
2004,46.00,188.00,116.00,4.10,5.50,66.36,7.00,12.00,8.00,2.09,13.00,0.00,17.51
2005,44.00,200.00,135.00,3.90,5.20,70.19,8.00,14.00,9.00,2.41,32.00,4.00,17.86
2006,42.00,171.00,104.00,4.10,5.30,68.86,11.00,18.00,13.00,3.23,25.00,2.00,19.05
2007,42.00,182.00,116.00,4.30,5.50,66.36,10.00,17.00,12.00,3.11,17.00,0.00,19.41
2008,40.00,196.00,127.00,4.60,5.30,68.86,6.00,10.00,8.00,1.70,48.00,3.00,18.37
2009,36.00,161.00,110.00,4.40,4.50,81.11,12.00,18.00,20.00,3.51,42.00,3.00,20.20
2010,41.00,222.00,137.00,4.80,5.50,66.36,9.00,14.00,13.00,2.60,2.00,0.00,18.58
2011,41.20,219.95,128.81,4.60,5.04,72.42,4.40,6.74,6.60,1.23,11.08,0.00,18.65
2012,44.36,139.65,92.08,4.39,4.67,78.15,4.35,6.86,7.49,1.27,38.50,4.00,18.40
2013,54.34,217.53,160.92,3.38,4.82,75.72,5.21,10.10,5.07,1.94,24.81,4.32,19.97
2014,53.46,268.83,198.46,3.15,4.72,77.33,5.64,10.97,5.73,2.25,26.39,2.85,21.01
2015,54.42,303.44,227.74,2.99,4.40,82.95,6.49,12.94,7.46,2.81,61.88,7.08,21.39
2016,58.99,226.88,170.12,3.03,4.57,79.86,5.73,11.94,6.73,2.38,20.82,2.23,18.74
2017,62.68,182.89,133.17,2.93,4.64,78.66,4.20,8.81,4.48,1.65,-2.57,-3.67,17.69
