大亞,	1609
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.89,153.63,84.79,5.26,4.42,82.57,1.46,0.37,0.47,0.04,19.27,3.30,11.32
2001,38.03,137.86,72.76,5.57,4.23,86.28,1.95,1.13,1.58,0.13,25.59,6.51,11.89
2002,40.05,128.39,71.55,6.19,5.35,68.22,5.34,7.34,8.77,1.04,23.39,5.51,12.67
2003,40.20,118.20,60.50,5.37,5.82,62.71,4.43,6.41,7.17,0.92,10.36,-0.76,12.66
2004,42.25,136.83,58.87,6.66,4.85,75.25,5.92,9.20,8.27,1.27,-2.16,-1.45,14.05
2005,40.72,206.98,106.06,6.99,4.95,73.73,4.14,6.13,5.05,0.86,18.72,1.97,14.41
2006,36.10,172.80,82.70,7.41,6.72,54.31,4.40,5.78,3.60,0.88,-18.72,-5.15,13.74
2007,39.61,189.10,94.71,6.80,5.33,68.48,1.64,1.21,0.86,0.16,11.25,1.83,13.71
2008,38.41,224.80,104.42,9.00,4.70,77.65,-6.62,-12.01,-8.43,-1.50,35.76,4.93,11.78
2009,34.62,226.14,140.32,7.54,4.95,73.73,1.33,1.46,1.24,0.18,47.35,6.84,12.25
2010,32.66,236.33,136.44,7.99,6.93,52.66,4.13,5.72,4.58,0.71,22.82,2.49,12.79
2011,40.42,166.04,91.22,9.55,5.60,65.17,3.01,4.10,3.20,0.51,-18.49,-5.32,12.72
2012,39.41,187.58,116.63,8.60,5.32,68.60,1.50,1.73,1.35,0.22,26.70,3.04,12.74
2013,54.46,172.10,110.28,5.78,6.02,60.63,1.31,1.63,0.89,0.25,1.61,-0.09,12.77
2014,57.34,184.08,132.78,5.09,5.76,63.36,0.75,0.29,0.13,0.04,5.16,24.72,12.74
2015,57.73,142.95,103.35,5.04,5.33,68.48,-2.17,-7.97,-3.57,-0.97,9.88,4.83,11.59
2016,57.90,144.21,100.69,4.77,4.76,76.68,1.12,0.44,0.20,0.05,1.69,0.78,11.42
2017,57.29,169.70,110.71,4.96,4.80,76.04,4.40,7.15,3.66,0.83,-3.23,-4.04,11.81
