大恭,	4706
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,19.72,275.19,159.74,4.13,3.88,94.07,6.06,7.17,5.63,1.03,52.45,5.14,14.61
2001,18.93,281.64,160.43,4.50,3.77,96.81,6.60,7.93,6.46,1.13,77.26,8.84,14.63
2002,21.68,245.32,147.73,4.66,3.70,98.64,7.18,8.84,7.55,1.26,59.77,7.17,14.66
2003,23.62,233.65,147.73,4.24,4.05,90.12,5.96,7.59,6.51,1.07,66.68,8.58,14.33
2004,22.16,283.86,168.46,3.95,3.63,100.55,3.53,4.39,4.08,0.62,49.97,2.85,13.85
2005,18.01,378.55,228.65,3.92,3.21,113.70,8.90,10.98,11.59,1.58,83.30,5.37,14.85
2006,21.36,280.29,143.28,3.83,2.96,123.31,1.95,2.36,2.54,0.35,12.70,-1.51,14.51
2007,18.72,342.83,196.85,4.08,3.21,113.70,4.10,4.98,4.82,0.73,65.92,4.23,14.77
2008,14.46,493.41,254.47,4.40,3.33,109.60,4.87,5.72,5.24,0.86,74.82,2.88,15.18
2009,15.78,444.60,295.19,3.83,2.95,123.72,5.29,6.22,6.82,0.96,124.02,7.92,15.62
2010,15.85,460.78,261.36,4.42,3.51,103.98,7.54,8.95,8.15,1.42,27.50,-0.15,16.15
2011,12.92,612.32,321.39,4.26,2.69,135.68,6.76,7.88,7.83,1.30,84.36,1.71,16.71
2012,12.78,650.65,373.93,4.42,2.65,137.73,5.45,6.24,6.29,1.04,88.29,1.82,16.64
2013,24.66,393.44,236.18,4.12,2.49,146.58,6.09,7.72,6.24,1.27,43.23,2.71,16.74
2014,24.95,395.01,238.51,3.91,2.24,162.94,4.46,5.80,5.08,0.97,21.72,0.02,16.84
2015,23.40,439.10,275.77,3.78,2.18,167.43,6.14,7.98,7.16,1.35,60.18,4.25,17.01
2016,22.58,385.74,241.68,3.98,2.41,151.45,9.41,12.15,9.71,2.11,29.67,1.65,17.78
2017,16.81,541.64,289.74,3.84,2.15,169.76,7.35,9.14,7.77,1.63,50.00,0.94,17.92
2018,19.15,456.25,238.01,4.06,2.04,178.92,6.03,7.17,6.10,1.29,15.45,-1.31,18.14
