士開,	5324
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,38.86,177.96,75.12,4.66,2.16,168.98,3.18,3.03,1.67,0.25,30.24,16.84,9.13
2001,37.00,178.00,70.00,3.70,1.44,253.47,3.00,2.00,2.00,0.21,5.00,2.00,9.31
2002,39.00,172.00,68.00,4.07,1.44,253.47,-1.00,-4.00,-4.00,-0.37,10.00,6.00,8.86
2003,40.00,180.00,70.00,4.26,1.49,244.96,-3.00,-8.00,-6.00,-0.65,*****,*****,8.10
2004,41.00,185.00,66.00,4.75,1.45,251.72,-9.00,-18.00,-13.00,-1.29,16.00,9.00,6.67
2005,63.00,152.00,88.00,4.58,2.01,181.59,-60.00,-117.00,-69.00,-4.92,25.00,24.00,1.77
2006,87.00,184.00,107.00,4.62,4.13,88.37,-31.00,-118.00,-21.00,-1.24,18.00,13.00,0.37
2007,21.00,550.43,549.52,6.70,8.19,44.56,-6.13,-7.75,-3.31,-0.15,0.00,0.00,1.29
2008,20.47,306.52,219.79,5.03,8.27,44.13,-8.13,-10.80,-12.59,-1.09,0.00,0.00,9.64
2009,15.11,420.15,272.53,3.41,2.42,150.82,-13.53,-16.77,-33.49,-1.50,0.00,0.00,8.20
2010,73.10,142.83,9.09,29.26,0.42,869.04,11.07,42.81,23.81,4.52,0.00,0.00,12.54
2011,73.46,135.01,29.98,261.38,0.38,960.52,9.18,33.16,18.86,4.92,18.28,36.99,17.13
2012,75.35,132.13,20.02,42.00,0.33,1106.06,6.42,23.88,17.28,3.47,0.00,0.00,15.87
2013,35.89,390.14,272.72,71.14,1.91,191.09,41.28,193.15,28.42,12.71,546.94,124.77,11.93
2014,63.97,306.01,154.84,10.35,0.10,3650.00,-6.98,-15.45,-82.77,-1.70,0.00,0.00,10.05
2015,65.07,207.03,75.97,14.04,0.03,12166.66,-8.89,-26.78,-163.01,-2.87,0.00,0.00,7.97
2016,69.71,156.83,70.70,33.10,0.49,744.89,3.00,7.51,8.49,0.71,6.18,3.68,8.48
2017,67.54,140.07,45.00,27.73,0.59,618.64,-0.33,-2.91,-3.02,-0.36,15.46,10.29,8.02
