橋椿,	2062
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,34.88,195.62,110.11,6.86,5.82,62.71,20.89,29.74,15.02,4.49,69.35,16.87,17.17
2007,10.12,507.62,383.67,6.66,7.14,51.12,14.58,18.24,11.41,3.78,48.35,-2.83,24.74
2008,15.97,186.97,144.02,4.50,10.11,36.10,6.49,7.28,6.12,1.83,101.81,18.90,25.08
2009,15.38,192.85,176.60,4.13,14.45,25.25,8.60,10.18,11.14,2.60,116.14,74.59,26.07
2010,13.05,224.01,182.30,6.11,17.29,21.11,13.17,15.35,15.88,4.00,49.90,-1.45,26.20
2011,28.28,120.11,96.90,6.27,13.41,27.21,7.67,9.57,9.52,2.53,-19.44,-17.16,26.57
2012,32.94,134.45,111.30,5.00,12.52,29.15,5.52,7.69,7.42,2.00,50.69,6.48,25.53
2013,37.69,252.48,211.14,5.02,5.66,64.48,13.41,20.05,15.27,5.55,42.43,6.86,29.99
2014,40.25,218.41,174.82,4.75,5.14,71.01,7.94,12.61,10.08,3.82,27.47,-1.00,30.57
2015,47.21,145.14,91.29,4.69,4.57,79.86,7.05,12.32,9.20,3.83,24.77,1.45,31.44
2016,53.66,146.19,98.47,4.34,3.77,96.81,7.04,14.03,12.04,4.58,45.68,7.86,33.58
2017,58.00,106.16,52.09,4.96,3.19,114.42,2.24,4.01,3.64,1.33,9.83,1.44,32.79
