世鎧,	2063
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,57.79,164.31,101.56,7.26,3.49,104.58,9.24,17.96,9.08,2.53,24.34,2.49,14.37
2009,50.49,184.54,117.38,4.47,3.16,115.50,8.26,16.34,10.94,2.12,33.34,9.00,13.94
2010,47.65,165.44,105.66,6.19,3.81,95.80,14.38,26.92,14.56,4.11,20.56,7.38,17.36
2011,38.18,191.32,113.24,6.91,3.30,110.60,14.00,23.67,15.60,3.67,67.06,13.80,16.50
2012,35.87,172.00,113.55,6.46,3.45,105.79,5.99,8.68,7.21,1.21,40.24,9.14,14.12
2013,41.96,142.56,84.97,5.56,2.81,129.89,5.28,7.71,8.05,1.08,16.98,0.98,14.05
2014,44.57,159.67,90.04,6.37,2.72,134.19,7.70,12.59,10.67,1.74,15.39,0.92,14.17
2015,47.69,172.35,98.46,4.74,2.20,165.90,6.19,10.60,9.97,1.50,18.25,-0.25,14.15
2016,51.05,165.02,76.93,5.29,1.99,183.41,5.58,9.99,8.03,1.38,13.41,0.88,13.97
2017,52.33,143.43,67.77,5.00,1.80,202.77,9.20,17.94,12.51,2.63,0.86,-4.15,15.37
