聚紡,	4429
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,43.40,228.39,194.39,5.72,11.15,32.73,9.34,16.96,10.96,4.14,29.67,1.06,25.40
2009,40.25,169.56,128.49,5.00,8.32,43.87,7.35,12.13,9.61,3.17,47.55,6.75,26.78
2010,30.36,250.35,206.55,6.02,8.98,40.64,10.80,16.29,11.84,4.40,88.39,11.39,28.42
2011,20.57,371.37,327.26,5.33,9.09,40.15,10.12,13.26,12.66,4.38,72.62,4.44,32.13
2012,19.88,254.16,205.39,4.71,8.48,43.04,2.98,3.61,4.42,1.12,42.67,-1.66,30.06
2013,19.30,256.22,201.03,5.55,8.05,45.34,2.43,2.93,3.24,0.89,39.53,4.61,30.51
2014,25.43,239.33,170.39,6.07,7.95,45.91,1.62,1.94,1.78,0.59,11.80,0.72,30.66
2015,22.44,251.58,171.88,4.98,4.67,78.15,1.22,1.42,1.57,0.44,36.31,3.92,30.63
2016,21.28,267.65,165.74,4.52,4.15,87.95,0.73,0.80,0.93,0.24,-5.16,-1.70,30.33
2017,23.01,220.46,123.66,3.95,3.27,111.62,-4.96,-6.50,-8.33,-1.89,43.68,5.40,27.90
2018,24.44,209.40,106.58,4.78,2.77,131.76,-2.12,-2.90,-3.70,-0.80,14.33,2.48,27.11
