中釉,	1809
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,41.47,150.91,86.36,3.51,2.76,132.24,5.49,7.17,7.94,0.83,-1.33,-0.40,11.87
2001,40.98,141.59,87.46,3.43,2.58,141.47,2.33,2.18,2.71,0.27,19.50,5.70,12.63
2002,41.58,112.16,66.38,3.35,2.67,136.70,-1.03,-3.30,-4.59,-0.40,33.50,9.56,11.97
2003,37.26,105.88,67.21,3.31,2.85,128.07,1.89,2.00,2.99,0.24,18.51,5.65,12.37
2004,36.18,113.42,64.05,4.02,3.40,107.35,0.80,0.46,0.55,0.06,11.33,3.70,12.25
2005,35.94,140.56,85.40,3.88,3.52,103.69,2.97,3.98,4.40,0.50,22.17,5.54,12.97
2006,37.75,121.76,74.85,4.47,4.58,79.69,2.89,3.85,3.47,0.51,7.53,1.40,13.37
2007,36.31,122.57,71.65,4.50,4.46,81.83,2.93,3.79,3.44,0.51,15.12,4.03,13.84
2008,31.73,156.93,85.20,3.94,2.99,122.07,3.65,4.74,6.35,0.66,26.94,4.95,14.37
2009,29.56,157.16,92.95,3.97,2.65,137.73,6.64,9.27,15.43,1.38,34.30,6.17,15.51
2010,22.96,228.24,154.83,4.18,3.02,120.86,5.34,7.07,12.53,1.15,23.64,2.74,15.97
2011,24.82,184.78,105.91,4.31,2.74,133.21,5.93,7.65,14.60,1.28,3.88,-1.68,17.37
2012,23.14,179.10,109.36,4.31,3.09,118.12,2.96,3.74,7.04,0.64,45.89,4.53,17.15
2013,27.07,332.28,220.15,3.09,2.17,168.20,2.78,17.03,4.40,0.75,-21.69,-4.86,17.96
2014,23.91,397.05,292.55,3.00,2.45,148.97,3.10,3.93,4.88,0.87,22.06,2.29,18.97
2015,22.86,414.36,311.79,2.52,2.25,162.22,0.93,1.00,1.59,0.39,27.29,2.31,18.85
2016,21.49,348.77,254.97,2.79,2.16,168.98,1.53,1.77,2.96,0.62,34.67,4.67,19.77
2017,22.82,338.42,239.01,2.90,2.15,169.76,0.56,0.42,0.69,-0.09,-18.39,-3.90,18.95
2018,21.07,353.47,239.32,2.96,2.12,172.16,-0.18,-0.49,-0.77,0.00,8.93,0.72,18.69
