德微,	3675
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2008,66.49,133.83,122.33,2.55,28.02,13.02,6.42,21.23,3.22,2.57,6.88,10.63,n/a
2009,56.89,151.82,133.62,3.21,17.91,20.37,8.24,19.75,4.47,3.02,20.19,13.86,15.83
2010,47.65,154.63,124.55,4.23,14.18,25.74,8.31,16.23,4.39,2.53,31.39,17.47,16.52
2011,20.99,339.14,289.87,3.39,8.93,40.87,2.30,2.97,2.05,0.56,-39.38,-7.96,19.89
2012,25.67,218.08,178.14,2.90,7.85,46.49,-3.68,-5.05,-5.63,-0.97,2.33,-1.05,18.53
2013,33.05,185.04,141.32,3.06,6.43,56.76,-1.55,-2.63,-2.43,-0.48,10.32,3.38,18.04
2014,21.99,248.80,197.15,3.94,6.71,54.39,5.19,6.94,5.24,1.30,112.21,23.66,19.37
2015,17.32,353.32,304.33,4.44,7.55,48.34,8.31,10.28,8.69,2.10,117.02,17.89,21.45
2016,20.09,330.20,282.93,4.33,7.55,48.34,8.07,9.94,9.04,2.21,75.99,11.80,22.98
2017,25.41,201.20,151.51,5.10,7.43,49.12,10.21,13.19,9.72,3.00,65.95,4.89,22.52
2018,41.48,136.37,96.68,4.81,5.24,69.65,7.22,10.78,7.64,2.54,21.33,2.93,23.04
