矽格,	6257
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2003,34.16,200.81,174.36,4.59,30.50,11.96,14.56,23.31,23.63,3.92,131.00,13.61,18.46
2004,32.37,125.48,112.99,4.61,23.09,15.80,11.80,17.21,19.86,2.76,113.23,16.56,18.14
2005,36.06,157.69,140.76,4.61,22.25,16.40,6.84,9.96,12.83,1.67,106.55,11.37,16.67
2006,33.62,168.23,146.47,4.37,29.40,12.41,10.18,15.13,18.03,2.46,136.01,12.85,17.25
2007,32.66,170.22,142.17,3.92,48.03,7.59,8.82,12.74,16.21,2.12,141.00,10.99,17.73
2008,36.24,183.47,166.44,4.00,63.93,5.70,4.50,6.25,8.90,1.04,144.52,15.36,16.43
2009,30.82,208.15,199.23,3.72,77.03,4.73,6.59,9.50,14.59,1.63,132.47,14.67,17.77
2010,27.17,293.24,284.16,4.29,137.15,2.66,12.57,17.27,22.93,3.37,148.62,11.56,19.99
2011,25.51,285.38,276.51,3.97,118.72,3.07,8.53,11.33,18.04,2.21,129.01,8.12,19.65
2012,25.74,271.54,263.71,3.92,91.91,3.97,10.43,13.83,22.41,2.78,110.06,15.34,20.64
2013,31.55,271.40,259.93,4.02,20.51,17.79,7.90,11.00,16.01,2.44,87.49,10.83,20.86
2014,31.60,284.46,275.70,4.09,27.38,13.33,9.07,12.96,19.54,2.90,78.80,9.13,21.95
2015,36.88,206.16,198.29,3.91,54.89,6.64,6.34,9.40,14.86,2.11,77.85,10.77,21.86
2016,39.87,240.50,231.98,4.01,56.12,6.50,6.46,10.03,13.84,2.17,97.77,12.19,22.34
2017,44.67,189.09,182.79,3.18,42.68,8.55,7.76,12.95,17.46,2.76,55.30,8.96,23.49
2018,38.93,238.63,229.96,3.68,45.64,7.99,7.35,12.13,14.12,3.01,100.70,10.43,25.20
