長園科,	8038
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2006,35.95,299.04,95.83,3.10,0.58,629.31,-18.57,-27.95,-104.68,-1.25,NA,NA,4.26
2007,29.38,268.01,200.49,4.35,0.43,848.83,-4.90,-7.84,-39.94,-0.63,4.91,1.29,12.11
2008,21.59,380.55,145.26,2.63,0.30,1216.66,-3.96,-5.75,-84.01,-0.67,-130.19,-11.42,12.47
2009,28.45,859.52,376.37,4.36,0.27,1351.85,-6.82,-9.63,-87.75,-1.16,NA,NA,11.22
2010,39.20,517.67,361.44,9.74,0.88,414.77,-5.83,-9.54,-25.76,-1.02,208.29,15.21,10.18
2011,39.44,124.39,50.71,14.26,0.61,598.36,4.11,6.31,15.16,0.66,56.98,11.19,10.88
2012,30.66,298.56,166.94,8.39,0.45,811.11,-2.98,-4.95,-20.85,-0.58,NA,NA,12.45
2013,20.24,796.61,634.11,2.71,0.57,640.35,-6.69,-9.13,-70.01,-1.42,NA,NA,17.01
2014,35.50,1302.27,1038.23,2.34,0.68,536.76,-11.15,-15.75,-143.27,-2.50,NA,NA,14.64
2015,36.26,136.99,106.74,1.09,0.49,744.89,-6.18,-10.32,-111.01,-1.48,0.00,0.00,12.53
2016,36.00,129.52,110.25,5.71,1.42,257.04,-3.94,-6.83,-30.82,-0.97,0.29,0.16,13.28
2017,41.04,287.85,235.37,0.93,0.46,793.47,-13.79,-23.09,-947.43,-3.03,0.00,0.00,10.45
