美律,	2439
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2000,18.72,301.70,276.83,5.04,9.86,37.01,18.51,22.21,25.75,4.09,38.18,7.48,22.46
2001,16.17,367.94,340.42,3.22,5.04,72.42,9.49,10.67,27.00,2.01,59.05,5.79,19.76
2002,32.15,184.53,176.32,4.36,6.94,52.59,7.16,8.28,19.48,1.47,21.35,1.41,17.85
2003,35.31,172.83,168.94,4.26,13.56,26.91,11.81,16.99,33.81,3.16,28.90,5.40,19.70
2004,33.34,269.52,266.42,4.72,42.04,8.68,14.83,22.17,31.57,4.83,54.43,19.78,24.26
2005,28.67,207.22,200.64,4.15,41.52,8.79,11.74,16.81,19.46,4.23,20.63,-5.30,26.49
2006,33.50,174.53,154.02,4.44,24.60,14.83,13.80,20.10,14.28,5.24,19.19,0.30,27.83
2007,30.86,200.66,174.02,4.57,20.90,17.46,14.40,20.97,11.10,5.63,22.65,-0.80,28.54
2008,23.45,249.70,238.34,4.44,28.60,12.76,9.40,12.71,7.56,3.57,117.60,15.70,27.75
2009,23.58,266.54,240.86,4.08,27.65,13.20,9.20,11.96,10.01,3.35,72.55,11.70,28.25
2010,24.64,205.32,178.38,4.65,19.22,18.99,10.30,13.55,9.35,3.81,26.80,-3.40,27.95
2011,28.74,169.19,147.42,3.74,15.59,23.41,5.30,7.20,5.58,2.00,51.81,5.56,27.47
2012,23.53,216.56,192.71,3.94,20.03,18.22,8.00,10.90,7.67,2.90,7.68,-3.20,27.09
2013,43.20,175.14,143.03,4.90,7.46,48.92,12.40,21.04,9.16,5.86,58.71,19.42,30.33
2014,38.59,186.91,147.60,4.53,7.55,48.34,12.86,21.83,10.10,6.72,44.76,7.89,32.71
2015,48.97,198.41,157.47,4.50,7.10,51.40,6.20,10.83,5.24,3.48,39.41,4.55,31.72
2016,54.79,164.77,146.14,5.48,10.28,35.50,17.89,31.53,11.87,11.00,47.93,40.48,37.68
2017,48.01,142.55,124.24,5.29,12.79,28.53,19.89,35.08,13.58,18.94,16.96,4.08,69.11
2018,66.77,133.77,114.49,4.50,11.31,32.27,7.41,17.44,5.81,10.47,10.79,-10.18,49.74
