力銘,	3593
Year,負債佔資產比(%),流動比(%),速動比(%),應收款周轉率(次),存貨周轉率(次),平均銷貨日,資產報酬率(%),ROE(%),純益率(%),EPS,現金流量比(%),現金再投比(%),淨值
2007,28.12,278.80,242.30,3.94,10.16,35.92,19.45,28.23,12.47,5.24,39.33,3.81,20.16
2008,35.04,221.53,215.62,5.57,29.79,12.25,10.63,15.61,5.56,2.91,58.11,18.35,19.29
2009,47.04,178.20,175.78,3.97,25.84,14.12,11.53,19.22,8.79,3.53,27.22,13.64,19.95
2010,43.48,180.85,177.29,3.49,63.71,5.72,3.45,6.33,3.17,1.20,-9.63,-21.48,17.90
2011,28.37,213.57,205.93,2.92,43.53,8.38,-0.34,-0.54,-0.42,-0.09,23.44,5.23,17.44
2012,19.19,285.62,281.56,3.29,37.00,9.86,-9.58,-12.66,-17.31,-2.06,16.22,3.29,15.13
2013,10.28,771.34,743.96,1.42,3.01,121.26,-24.18,-31.29,-207.81,-4.12,-151.90,-11.70,11.27
2014,38.00,84.87,67.25,0.77,6.07,60.13,-12.96,-17.53,-224.61,-1.83,NA,NA,9.65
2015,47.30,67.16,45.58,3.74,10.09,36.17,-11.54,-21.54,-31.74,-1.87,NA,NA,7.74
2016,59.70,64.84,52.23,3.54,8.28,44.08,-9.09,-21.10,-23.59,-1.44,NA,NA,5.94
2017,61.28,72.49,54.62,3.04,6.52,55.98,1.66,0.27,0.25,0.02,NA,NA,5.90
2018,60.92,53.95,34.46,3.73,5.66,64.48,-7.86,-24.92,-17.86,-2.32,28.73,22.12,8.10
